,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,Gender,Age,PositiveTransfer,FaceStimMatrix,oldYMcounter,oldYFcounter,oldOMcounter,oldOFcounter,newYMcounter,newYFcounter,newOMcounter,newOFcounter,keyPressed,Mem,Hit,FA,CR,Miss,RT,subject
136,137,MemResp,3,137,56,136,1,YM,1,1,0,1,27,26,26,22,8,9,10,9,l,2,0,0,0,1,103,18
137,138,MemResp,3,138,57,137,1,OF,2,2,0,4,27,26,26,23,8,9,10,9,l,2,0,0,0,1,654,18
138,139,MemResp,3,139,58,138,1,OM,1,2,1,3,27,26,27,23,8,9,10,9,a,2,1,0,0,0,1588,18
139,140,MemResp,3,140,59,139,1,YM,1,1,0,1,28,26,27,23,8,9,10,9,s,2,1,0,0,0,550,18
140,141,MemResp,3,141,60,140,1,YF,2,1,1,2,28,27,27,23,8,9,10,9,a,2,1,0,0,0,409,18
141,142,MemResp,3,142,61,141,1,OF,2,2,0,4,28,27,27,24,8,9,10,9,s,2,1,0,0,0,292,18
142,143,MemResp,3,143,62,142,1,OM,1,2,1,3,28,27,28,24,8,9,10,9,a,2,1,0,0,0,302,18
143,144,MemResp,3,144,63,143,1,YF,2,1,1,2,28,28,28,24,8,9,10,9,s,2,1,0,0,0,269,18
144,145,MemResp,3,145,64,144,1,OF,2,2,0,4,28,28,28,25,8,9,10,9,a,2,1,0,0,0,236,18
145,146,MemResp,3,146,65,145,1,OF,2,2,0,4,28,28,28,26,8,9,10,9,s,2,1,0,0,0,1696,18
146,147,MemResp,3,147,66,146,1,YM,1,1,0,9,28,28,28,26,9,9,10,9,a,1,0,1,0,0,1102,18
147,148,MemResp,3,148,67,147,1,OF,2,2,0,4,28,28,28,27,9,9,10,9,l,2,0,0,0,1,131,18
148,149,MemResp,3,149,68,148,1,OM,1,2,1,3,28,28,29,27,9,9,10,9,s,2,1,0,0,0,529,18
149,150,MemResp,3,150,69,149,1,OF,2,2,0,4,28,28,29,28,9,9,10,9,a,2,1,0,0,0,319,18
150,151,MemResp,3,151,70,150,1,YF,2,1,1,2,28,29,29,28,9,9,10,9,s,2,1,0,0,0,91,18
151,152,MemResp,3,152,71,151,1,OM,1,2,1,3,28,29,30,28,9,9,10,9,a,2,1,0,0,0,1276,18
152,153,MemResp,3,153,72,152,1,OF,2,2,0,12,28,29,30,28,9,9,10,10,a,1,0,1,0,0,677,18
153,154,MemResp,3,154,73,153,1,OF,2,2,0,4,28,29,30,29,9,9,10,10,a,2,1,0,0,0,50,18
154,155,MemResp,3,155,74,154,1,YM,1,1,0,1,29,29,30,29,9,9,10,10,l,2,0,0,0,1,952,18
155,156,MemResp,3,156,75,155,1,YM,1,1,0,1,30,29,30,29,9,9,10,10,k,2,0,0,0,1,394,18
156,157,MemResp,3,157,76,156,1,YF,2,1,0,10,30,29,30,29,9,10,10,10,k,1,0,0,1,0,486,18
157,158,MemResp,3,158,77,157,1,YM,1,1,0,9,30,29,30,29,10,10,10,10,a,1,0,1,0,0,625,18
158,159,MemResp,3,159,78,158,1,YF,2,1,1,2,30,30,30,29,10,10,10,10,l,2,0,0,0,1,542,18
159,160,MemResp,3,160,79,159,1,OF,2,2,0,4,30,30,30,30,10,10,10,10,k,2,0,0,0,1,776,18
0,1,MemResp,1,1,0,0,0,YM,1,1,0,1,1,0,0,0,0,0,0,0,A,2,1,0,0,0,745,19
1,2,MemResp,1,2,1,1,0,YM,1,1,0,9,1,0,0,0,1,0,0,0,K,1,0,0,1,0,1087,19
2,3,MemResp,1,3,2,2,0,OF,2,2,0,4,1,0,0,1,1,0,0,0,S,2,1,0,0,0,1204,19
3,4,MemResp,1,4,3,3,0,YM,1,1,0,1,2,0,0,1,1,0,0,0,L,2,0,0,0,1,1019,19
4,5,MemResp,1,5,4,4,0,YM,1,1,0,1,3,0,0,1,1,0,0,0,K,2,0,0,0,1,895,19
5,6,MemResp,1,6,5,5,0,OM,1,2,1,3,3,0,1,1,1,0,0,0,S,2,1,0,0,0,1140,19
6,7,MemResp,1,7,6,6,0,OF,2,2,0,12,3,0,1,1,1,0,0,1,S,1,0,1,0,0,969,19
7,8,MemRespITI,1,8,7,7,0,YM,1,1,0,1,4,0,1,1,1,0,0,1,0,2,0,0,0,0,969,19
8,9,MemResp,1,9,8,8,0,YF,2,1,0,10,4,0,1,1,1,1,0,1,K,1,0,0,1,0,1057,19
9,10,MemResp,1,10,9,9,0,YF,2,1,1,2,4,1,1,1,1,1,0,1,K,2,0,0,0,1,989,19
10,11,MemResp,1,11,10,10,0,YM,1,1,0,1,5,1,1,1,1,1,0,1,K,2,0,0,0,1,833,19
11,12,MemResp,1,12,11,11,0,OM,1,2,1,3,5,1,2,1,1,1,0,1,A,2,1,0,0,0,1047,19
12,13,MemResp,1,13,12,12,0,YM,1,1,0,9,5,1,2,1,2,1,0,1,A,1,0,1,0,0,979,19
13,14,MemResp,1,14,13,13,0,OM,1,2,0,11,5,1,2,1,2,1,1,1,A,1,0,1,0,0,1098,19
14,15,MemResp,1,15,14,14,0,YF,2,1,0,10,5,1,2,1,2,2,1,1,K,1,0,0,1,0,1148,19
15,16,MemResp,1,16,15,15,0,OF,2,2,0,4,5,1,2,2,2,2,1,1,A,2,1,0,0,0,1000,19
16,17,MemResp,1,17,16,16,0,YF,2,1,1,2,5,2,2,2,2,2,1,1,K,2,0,0,0,1,774,19
17,18,MemResp,1,18,17,17,0,YF,2,1,0,10,5,2,2,2,2,3,1,1,A,1,0,1,0,0,946,19
18,19,MemResp,1,19,18,18,0,YF,2,1,1,2,5,3,2,2,2,3,1,1,K,2,0,0,0,1,1363,19
19,20,MemResp,1,20,19,19,0,OM,1,2,1,3,5,3,3,2,2,3,1,1,A,2,1,0,0,0,969,19
20,21,MemResp,1,21,20,20,0,YM,1,1,0,1,6,3,3,2,2,3,1,1,K,2,0,0,0,1,796,19
21,22,MemResp,1,22,21,21,0,OF,2,2,0,4,6,3,3,3,2,3,1,1,A,2,1,0,0,0,1465,19
22,23,MemResp,1,23,22,22,0,OM,1,2,1,3,6,3,4,3,2,3,1,1,L,2,0,0,0,1,830,19
23,24,MemResp,1,24,23,23,0,YM,1,1,0,1,7,3,4,3,2,3,1,1,K,2,0,0,0,1,1357,19
24,25,MemResp,1,25,24,24,0,OF,2,2,0,4,7,3,4,4,2,3,1,1,A,2,1,0,0,0,865,19
25,26,MemResp,1,26,25,25,0,OM,1,2,1,3,7,3,5,4,2,3,1,1,A,2,1,0,0,0,886,19
26,27,MemResp,1,27,26,26,0,OF,2,2,0,4,7,3,5,5,2,3,1,1,S,2,1,0,0,0,959,19
27,28,MemResp,1,28,27,27,0,YF,2,1,1,2,7,4,5,5,2,3,1,1,K,2,0,0,0,1,763,19
28,29,MemResp,1,29,28,28,0,YF,2,1,1,2,7,5,5,5,2,3,1,1,K,2,0,0,0,1,881,19
29,30,MemResp,1,30,29,29,0,YF,2,1,1,2,7,6,5,5,2,3,1,1,K,2,0,0,0,1,923,19
30,31,MemResp,1,31,30,30,0,OM,1,2,1,3,7,6,6,5,2,3,1,1,A,2,1,0,0,0,955,19
31,32,MemResp,1,32,31,31,0,OF,2,2,0,12,7,6,6,5,2,3,1,2,A,1,0,1,0,0,946,19
32,33,MemResp,1,33,32,32,0,OF,2,2,0,4,7,6,6,6,2,3,1,2,A,2,1,0,0,0,908,19
33,34,MemResp,1,34,33,33,0,YF,2,1,1,2,7,7,6,6,2,3,1,2,A,2,1,0,0,0,1019,19
34,35,MemResp,1,35,34,34,0,OF,2,2,0,4,7,7,6,7,2,3,1,2,A,2,1,0,0,0,885,19
35,36,MemResp,1,36,35,35,0,YM,1,1,0,9,7,7,6,7,3,3,1,2,K,1,0,0,1,0,764,19
36,37,MemResp,1,37,36,36,0,YM,1,1,0,1,8,7,6,7,3,3,1,2,L,2,0,0,0,1,858,19
37,38,MemResp,1,38,37,37,0,YF,2,1,1,2,8,8,6,7,3,3,1,2,K,2,0,0,0,1,817,19
38,39,MemResp,1,39,38,38,0,YF,2,1,0,10,8,8,6,7,3,4,1,2,K,1,0,0,1,0,774,19
39,40,MemResp,1,40,39,39,0,YF,2,1,1,2,8,9,6,7,3,4,1,2,K,2,0,0,0,1,659,19
40,41,MemResp,1,41,40,40,0,YF,2,1,1,2,8,10,6,7,3,4,1,2,K,2,0,0,0,1,634,19
41,42,MemResp,1,42,41,41,0,OM,1,2,1,3,8,10,7,7,3,4,1,2,A,2,1,0,0,0,814,19
42,43,MemResp,1,43,42,42,0,OM,1,2,1,3,8,10,8,7,3,4,1,2,A,2,1,0,0,0,1043,19
43,44,MemResp,1,44,43,43,0,OF,2,2,0,4,8,10,8,8,3,4,1,2,A,2,1,0,0,0,633,19
44,45,MemResp,1,45,44,44,0,OM,1,2,0,11,8,10,8,8,3,4,2,2,A,1,0,1,0,0,663,19
45,46,MemResp,1,46,45,45,0,YF,2,1,1,2,8,11,8,8,3,4,2,2,K,2,0,0,0,1,903,19
46,47,MemResp,1,47,46,46,0,OM,1,2,1,3,8,11,9,8,3,4,2,2,A,2,1,0,0,0,763,19
47,48,MemResp,1,48,47,47,0,YM,1,1,0,1,9,11,9,8,3,4,2,2,K,2,0,0,0,1,721,19
48,49,MemResp,1,49,48,48,0,YF,2,1,1,2,9,12,9,8,3,4,2,2,A,2,1,0,0,0,694,19
49,50,MemResp,1,50,49,49,0,OF,2,2,0,4,9,12,9,9,3,4,2,2,A,2,1,0,0,0,762,19
50,51,MemResp,1,51,50,50,0,OM,1,2,0,11,9,12,9,9,3,4,3,2,A,1,0,1,0,0,696,19
51,52,MemResp,1,52,51,51,0,OF,2,2,0,4,9,12,9,10,3,4,3,2,S,2,1,0,0,0,719,19
52,53,MemResp,1,53,52,52,0,YM,1,1,0,1,10,12,9,10,3,4,3,2,K,2,0,0,0,1,925,19
53,54,MemResp,1,54,53,53,0,YF,2,1,0,10,10,12,9,10,3,5,3,2,L,1,0,0,1,0,1058,19
54,55,MemResp,1,55,54,54,0,OM,1,2,1,3,10,12,10,10,3,5,3,2,A,2,1,0,0,0,694,19
55,56,MemResp,1,56,55,55,0,OF,2,2,0,12,10,12,10,10,3,5,3,3,A,1,0,1,0,0,905,19
56,57,MemResp,1,57,56,56,0,YM,1,1,0,9,10,12,10,10,4,5,3,3,L,1,0,0,1,0,1023,19
57,58,MemResp,1,58,57,57,0,OF,2,2,0,12,10,12,10,10,4,5,3,4,S,1,0,1,0,0,1052,19
58,59,MemResp,1,59,58,58,0,YM,1,1,0,1,11,12,10,10,4,5,3,4,K,2,0,0,0,1,1072,19
59,60,MemResp,1,60,59,59,0,OF,2,2,0,12,11,12,10,10,4,5,3,5,A,1,0,1,0,0,917,19
60,61,MemResp,1,61,60,60,0,OF,2,2,0,4,11,12,10,11,4,5,3,5,A,2,1,0,0,0,811,19
61,62,MemResp,1,62,61,61,0,OF,2,2,0,4,11,12,10,12,4,5,3,5,A,2,1,0,0,0,987,19
62,63,MemResp,1,63,62,62,0,YM,1,1,0,1,12,12,10,12,4,5,3,5,K,2,0,0,0,1,1029,19
63,64,MemResp,1,64,63,63,0,OF,2,2,0,4,12,12,10,13,4,5,3,5,A,2,1,0,0,0,892,19
64,65,MemResp,1,65,64,64,0,OM,1,2,1,3,12,12,11,13,4,5,3,5,A,2,1,0,0,0,794,19
65,66,MemResp,1,66,65,65,0,YM,1,1,0,1,13,12,11,13,4,5,3,5,K,2,0,0,0,1,838,19
66,67,MemResp,1,67,66,66,0,YF,2,1,1,2,13,13,11,13,4,5,3,5,A,2,1,0,0,0,1284,19
67,68,MemResp,1,68,67,67,0,YF,2,1,1,2,13,14,11,13,4,5,3,5,K,2,0,0,0,1,1176,19
68,69,MemResp,1,69,68,68,0,OF,2,2,0,4,13,14,11,14,4,5,3,5,A,2,1,0,0,0,822,19
69,70,MemResp,1,70,69,69,0,OF,2,2,0,4,13,14,11,15,4,5,3,5,A,2,1,0,0,0,746,19
70,71,MemResp,1,71,70,70,0,OM,1,2,1,3,13,14,12,15,4,5,3,5,A,2,1,0,0,0,823,19
71,72,MemResp,1,72,71,71,0,OM,1,2,0,11,13,14,12,15,4,5,4,5,A,1,0,1,0,0,628,19
72,73,MemResp,1,73,72,72,0,YF,2,1,1,2,13,15,12,15,4,5,4,5,K,2,0,0,0,1,757,19
73,74,MemResp,1,74,73,73,0,YM,1,1,0,9,13,15,12,15,5,5,4,5,L,1,0,0,1,0,1167,19
74,75,MemResp,1,75,74,74,0,OM,1,2,1,3,13,15,13,15,5,5,4,5,A,2,1,0,0,0,1199,19
75,76,MemResp,1,76,75,75,0,YM,1,1,0,1,14,15,13,15,5,5,4,5,K,2,0,0,0,1,802,19
76,77,MemResp,1,77,76,76,0,OM,1,2,1,3,14,15,14,15,5,5,4,5,A,2,1,0,0,0,840,19
77,78,MemResp,1,78,77,77,0,OM,1,2,0,11,14,15,14,15,5,5,5,5,A,1,0,1,0,0,1245,19
78,79,MemResp,1,79,78,78,0,OM,1,2,1,3,14,15,15,15,5,5,5,5,A,2,1,0,0,0,1073,19
79,80,MemResp,1,80,79,79,0,YM,1,1,0,1,15,15,15,15,5,5,5,5,K,2,0,0,0,1,839,19
80,81,MemResp,1,81,0,80,1,YF,2,1,1,2,15,16,15,15,5,5,5,5,K,2,0,0,0,1,1257,19
81,82,MemResp,1,82,1,81,1,YF,2,1,0,10,15,16,15,15,5,6,5,5,K,1,0,0,1,0,980,19
82,83,MemResp,1,83,2,82,1,YM,1,1,0,1,16,16,15,15,5,6,5,5,L,2,0,0,0,1,841,19
83,84,MemResp,1,84,3,83,1,YF,2,1,1,2,16,17,15,15,5,6,5,5,K,2,0,0,0,1,800,19
84,85,MemResp,1,85,4,84,1,OF,2,2,0,4,16,17,15,16,5,6,5,5,S,2,1,0,0,0,934,19
85,86,MemResp,1,86,5,85,1,YM,1,1,0,1,17,17,15,16,5,6,5,5,K,2,0,0,0,1,1339,19
86,87,MemResp,1,87,6,86,1,YM,1,1,0,1,18,17,15,16,5,6,5,5,K,2,0,0,0,1,1568,19
87,88,MemResp,1,88,7,87,1,YM,1,1,0,1,19,17,15,16,5,6,5,5,K,2,0,0,0,1,824,19
88,89,MemResp,1,89,8,88,1,YF,2,1,1,2,19,18,15,16,5,6,5,5,K,2,0,0,0,1,571,19
89,90,MemResp,1,90,9,89,1,YM,1,1,0,1,20,18,15,16,5,6,5,5,K,2,0,0,0,1,657,19
90,91,MemResp,1,91,10,90,1,YF,2,1,1,2,20,19,15,16,5,6,5,5,K,2,0,0,0,1,589,19
91,92,MemResp,1,92,11,91,1,OF,2,2,0,4,20,19,15,17,5,6,5,5,A,2,1,0,0,0,737,19
92,93,MemResp,1,93,12,92,1,YF,2,1,0,10,20,19,15,17,5,7,5,5,K,1,0,0,1,0,630,19
93,94,MemResp,1,94,13,93,1,OM,1,2,0,11,20,19,15,17,5,7,6,5,A,1,0,1,0,0,977,19
94,95,MemResp,1,95,14,94,1,OM,1,2,1,3,20,19,16,17,5,7,6,5,A,2,1,0,0,0,628,19
95,96,MemResp,1,96,15,95,1,YF,2,1,0,10,20,19,16,17,5,8,6,5,K,1,0,0,1,0,859,19
96,97,MemResp,1,97,16,96,1,YF,2,1,0,10,20,19,16,17,5,9,6,5,K,1,0,0,1,0,678,19
97,98,MemResp,1,98,17,97,1,YM,1,1,0,9,20,19,16,17,6,9,6,5,L,1,0,0,1,0,821,19
98,99,MemResp,1,99,18,98,1,YM,1,1,0,9,20,19,16,17,7,9,6,5,K,1,0,0,1,0,665,19
99,100,MemResp,1,100,19,99,1,YF,2,1,1,2,20,20,16,17,7,9,6,5,K,2,0,0,0,1,708,19
100,101,MemResp,1,101,20,100,1,OM,1,2,0,11,20,20,16,17,7,9,7,5,A,1,0,1,0,0,697,19
101,102,MemResp,1,102,21,101,1,YM,1,1,0,1,21,20,16,17,7,9,7,5,A,2,1,0,0,0,605,19
102,103,MemResp,1,103,22,102,1,YF,2,1,1,2,21,21,16,17,7,9,7,5,K,2,0,0,0,1,813,19
103,104,MemResp,1,104,23,103,1,OF,2,2,0,4,21,21,16,18,7,9,7,5,K,2,0,0,0,1,1159,19
104,105,MemResp,1,105,24,104,1,OM,1,2,0,11,21,21,16,18,7,9,8,5,A,1,0,1,0,0,828,19
105,106,MemResp,1,106,25,105,1,OF,2,2,0,4,21,21,16,19,7,9,8,5,A,2,1,0,0,0,712,19
106,107,MemResp,1,107,26,106,1,OF,2,2,0,4,21,21,16,20,7,9,8,5,A,2,1,0,0,0,692,19
107,108,MemResp,1,108,27,107,1,YM,1,1,0,9,21,21,16,20,8,9,8,5,L,1,0,0,1,0,1165,19
108,109,MemResp,1,109,28,108,1,YF,2,1,0,10,21,21,16,20,8,10,8,5,K,1,0,0,1,0,1121,19
109,110,MemResp,1,110,29,109,1,YM,1,1,0,1,22,21,16,20,8,10,8,5,K,2,0,0,0,1,877,19
110,111,MemResp,1,111,30,110,1,OM,1,2,1,3,22,21,17,20,8,10,8,5,A,2,1,0,0,0,1019,19
111,112,MemResp,1,112,31,111,1,OM,1,2,1,3,22,21,18,20,8,10,8,5,A,2,1,0,0,0,670,19
112,113,MemResp,1,113,32,112,1,YM,1,1,0,1,23,21,18,20,8,10,8,5,K,2,0,0,0,1,732,19
113,114,MemResp,1,114,33,113,1,OM,1,2,1,3,23,21,19,20,8,10,8,5,A,2,1,0,0,0,722,19
114,115,MemResp,1,115,34,114,1,OF,2,2,0,12,23,21,19,20,8,10,8,6,A,1,0,1,0,0,840,19
115,116,MemResp,1,116,35,115,1,OM,1,2,1,3,23,21,20,20,8,10,8,6,A,2,1,0,0,0,755,19
116,117,MemResp,1,117,36,116,1,OF,2,2,0,12,23,21,20,20,8,10,8,7,S,1,0,1,0,0,904,19
117,118,MemResp,1,118,37,117,1,YM,1,1,0,1,24,21,20,20,8,10,8,7,K,2,0,0,0,1,789,19
118,119,MemResp,1,119,38,118,1,YM,1,1,0,1,25,21,20,20,8,10,8,7,K,2,0,0,0,1,972,19
119,120,MemResp,1,120,39,119,1,OM,1,2,1,3,25,21,21,20,8,10,8,7,A,2,1,0,0,0,769,19
120,121,MemResp,1,121,40,120,1,YM,1,1,0,1,26,21,21,20,8,10,8,7,L,2,0,0,0,1,839,19
121,122,MemResp,1,122,41,121,1,YF,2,1,1,2,26,22,21,20,8,10,8,7,K,2,0,0,0,1,797,19
122,123,MemResp,1,123,42,122,1,OM,1,2,1,3,26,22,22,20,8,10,8,7,A,2,1,0,0,0,834,19
123,124,MemResp,1,124,43,123,1,OF,2,2,0,4,26,22,22,21,8,10,8,7,A,2,1,0,0,0,696,19
124,125,MemResp,1,125,44,124,1,YF,2,1,1,2,26,23,22,21,8,10,8,7,K,2,0,0,0,1,775,19
125,126,MemResp,1,126,45,125,1,YF,2,1,1,2,26,24,22,21,8,10,8,7,K,2,0,0,0,1,1237,19
126,127,MemResp,1,127,46,126,1,OM,1,2,1,3,26,24,23,21,8,10,8,7,A,2,1,0,0,0,848,19
127,128,MemResp,1,128,47,127,1,OF,2,2,0,4,26,24,23,22,8,10,8,7,A,2,1,0,0,0,812,19
128,129,MemResp,1,129,48,128,1,OF,2,2,0,4,26,24,23,23,8,10,8,7,A,2,1,0,0,0,754,19
129,130,MemResp,1,130,49,129,1,OF,2,2,0,4,26,24,23,24,8,10,8,7,A,2,1,0,0,0,825,19
130,131,MemResp,1,131,50,130,1,OM,1,2,1,3,26,24,24,24,8,10,8,7,A,2,1,0,0,0,651,19
131,132,MemResp,1,132,51,131,1,OF,2,2,0,4,26,24,24,25,8,10,8,7,A,2,1,0,0,0,664,19
132,133,MemResp,1,133,52,132,1,YM,1,1,0,1,27,24,24,25,8,10,8,7,K,2,0,0,0,1,932,19
133,134,MemResp,1,134,53,133,1,YM,1,1,0,9,27,24,24,25,9,10,8,7,L,1,0,0,1,0,948,19
134,135,MemResp,1,135,54,134,1,OF,2,2,0,4,27,24,24,26,9,10,8,7,A,2,1,0,0,0,719,19
135,136,MemResp,1,136,55,135,1,OM,1,2,1,3,27,24,25,26,9,10,8,7,A,2,1,0,0,0,646,19
136,137,MemResp,1,137,56,136,1,OF,2,2,0,4,27,24,25,27,9,10,8,7,A,2,1,0,0,0,626,19
137,138,MemResp,1,138,57,137,1,OM,1,2,1,3,27,24,26,27,9,10,8,7,A,2,1,0,0,0,649,19
138,139,MemResp,1,139,58,138,1,YF,2,1,1,2,27,25,26,27,9,10,8,7,K,2,0,0,0,1,828,19
139,140,MemResp,1,140,59,139,1,OM,1,2,0,11,27,25,26,27,9,10,9,7,A,1,0,1,0,0,727,19
140,141,MemResp,1,141,60,140,1,YF,2,1,1,2,27,26,26,27,9,10,9,7,L,2,0,0,0,1,782,19
141,142,MemResp,1,142,61,141,1,OM,1,2,0,11,27,26,26,27,9,10,10,7,A,1,0,1,0,0,751,19
142,143,MemResp,1,143,62,142,1,OM,1,2,1,3,27,26,27,27,9,10,10,7,K,2,0,0,0,1,982,19
143,144,MemResp,1,144,63,143,1,YM,1,1,0,1,28,26,27,27,9,10,10,7,K,2,0,0,0,1,1305,19
144,145,MemResp,1,145,64,144,1,OF,2,2,0,4,28,26,27,28,9,10,10,7,A,2,1,0,0,0,1133,19
145,146,MemResp,1,146,65,145,1,OF,2,2,0,4,28,26,27,29,9,10,10,7,S,2,1,0,0,0,1051,19
146,147,MemResp,1,147,66,146,1,YM,1,1,0,9,28,26,27,29,10,10,10,7,K,1,0,0,1,0,950,19
147,148,MemResp,1,148,67,147,1,OM,1,2,1,3,28,26,28,29,10,10,10,7,A,2,1,0,0,0,771,19
148,149,MemResp,1,149,68,148,1,OF,2,2,0,12,28,26,28,29,10,10,10,8,A,1,0,1,0,0,673,19
149,150,MemResp,1,150,69,149,1,YM,1,1,0,1,29,26,28,29,10,10,10,8,L,2,0,0,0,1,854,19
150,151,MemResp,1,151,70,150,1,YF,2,1,1,2,29,27,28,29,10,10,10,8,K,2,0,0,0,1,775,19
151,152,MemResp,1,152,71,151,1,YF,2,1,1,2,29,28,28,29,10,10,10,8,K,2,0,0,0,1,660,19
152,153,MemResp,1,153,72,152,1,OF,2,2,0,12,29,28,28,29,10,10,10,9,A,1,0,1,0,0,696,19
153,154,MemResp,1,154,73,153,1,OF,2,2,0,12,29,28,28,29,10,10,10,10,S,1,0,1,0,0,990,19
154,155,MemResp,1,155,74,154,1,OM,1,2,1,3,29,28,29,29,10,10,10,10,A,2,1,0,0,0,876,19
155,156,MemResp,1,156,75,155,1,OM,1,2,1,3,29,28,30,29,10,10,10,10,A,2,1,0,0,0,655,19
156,157,MemResp,1,157,76,156,1,YF,2,1,1,2,29,29,30,29,10,10,10,10,K,2,0,0,0,1,800,19
157,158,MemResp,1,158,77,157,1,YM,1,1,0,1,30,29,30,29,10,10,10,10,L,2,0,0,0,1,894,19
158,159,MemResp,1,159,78,158,1,YF,2,1,1,2,30,30,30,29,10,10,10,10,K,2,0,0,0,1,905,19
159,160,MemResp,1,160,79,159,1,OF,2,2,0,4,30,30,30,30,10,10,10,10,A,2,1,0,0,0,"752
Filler",19
0,1,MemResp,4,1,0,0,0,OF,2,2,0,4,0,0,0,1,0,0,0,0,s,2,1,0,0,0,744,20
1,2,MemRespITI,4,2,1,1,0,OF,2,2,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,744,20
2,3,MemRespITI,4,3,2,2,0,YM,1,1,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,744,20
3,4,MemRespITI,4,4,3,3,0,YM,1,1,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,744,20
4,5,MemResp,4,5,4,4,0,YF,2,1,0,10,2,0,0,2,0,1,0,0,k,1,0,0,1,0,533,20
5,6,MemResp,4,6,5,5,0,YM,1,1,0,9,2,0,0,2,1,1,0,0,l,1,0,0,1,0,609,20
6,7,MemResp,4,7,6,6,0,OF,2,2,0,4,2,0,0,3,1,1,0,0,s,2,1,0,0,0,893,20
7,8,MemResp,4,8,7,7,0,YF,2,1,1,2,2,1,0,3,1,1,0,0,a,2,1,0,0,0,1128,20
8,9,MemResp,4,9,8,8,0,OF,2,2,0,4,2,1,0,4,1,1,0,0,a,2,1,0,0,0,929,20
9,10,MemResp,4,10,9,9,0,OM,1,2,1,3,2,1,1,4,1,1,0,0,a,2,1,0,0,0,877,20
10,11,MemResp,4,11,10,10,0,OM,1,2,1,3,2,1,2,4,1,1,0,0,a,2,1,0,0,0,1228,20
11,12,MemResp,4,12,11,11,0,OM,1,2,1,3,2,1,3,4,1,1,0,0,a,2,1,0,0,0,814,20
12,13,MemResp,4,13,12,12,0,OF,2,2,0,4,2,1,3,5,1,1,0,0,a,2,1,0,0,0,722,20
13,14,MemResp,4,14,13,13,0,OM,1,2,1,3,2,1,4,5,1,1,0,0,a,2,1,0,0,0,651,20
14,15,MemResp,4,15,14,14,0,OF,2,2,0,12,2,1,4,5,1,1,0,1,a,1,0,1,0,0,597,20
15,16,MemResp,4,16,15,15,0,YF,2,1,1,2,2,2,4,5,1,1,0,1,s,2,1,0,0,0,848,20
16,17,MemResp,4,17,16,16,0,OM,1,2,1,3,2,2,5,5,1,1,0,1,a,2,1,0,0,0,1097,20
17,18,MemResp,4,18,17,17,0,OM,1,2,1,3,2,2,6,5,1,1,0,1,a,2,1,0,0,0,731,20
18,19,MemResp,4,19,18,18,0,OM,1,2,1,3,2,2,7,5,1,1,0,1,a,2,1,0,0,0,982,20
19,20,MemResp,4,20,19,19,0,YM,1,1,0,1,3,2,7,5,1,1,0,1,s,2,1,0,0,0,725,20
20,21,MemResp,4,21,20,20,0,OM,1,2,1,3,3,2,8,5,1,1,0,1,a,2,1,0,0,0,1181,20
21,22,MemResp,4,22,21,21,0,YF,2,1,0,10,3,2,8,5,1,2,0,1,s,1,0,1,0,0,759,20
22,23,MemResp,4,23,22,22,0,OM,1,2,0,11,3,2,8,5,1,2,1,1,a,1,0,1,0,0,627,20
23,24,MemResp,4,24,23,23,0,YF,2,1,1,2,3,3,8,5,1,2,1,1,s,2,1,0,0,0,999,20
24,25,MemResp,4,25,24,24,0,OF,2,2,0,4,3,3,8,6,1,2,1,1,a,2,1,0,0,0,816,20
25,26,MemResp,4,26,25,25,0,YM,1,1,0,1,4,3,8,6,1,2,1,1,s,2,1,0,0,0,742,20
26,27,MemResp,4,27,26,26,0,OM,1,2,1,3,4,3,9,6,1,2,1,1,a,2,1,0,0,0,800,20
27,28,MemResp,4,28,27,27,0,OF,2,2,0,4,4,3,9,7,1,2,1,1,a,2,1,0,0,0,723,20
28,29,MemResp,4,29,28,28,0,OF,2,2,0,4,4,3,9,8,1,2,1,1,a,2,1,0,0,0,953,20
29,30,MemResp,4,30,29,29,0,YF,2,1,1,2,4,4,9,8,1,2,1,1,s,2,1,0,0,0,715,20
30,31,MemResp,4,31,30,30,0,YM,1,1,0,1,5,4,9,8,1,2,1,1,s,2,1,0,0,0,1028,20
31,32,MemResp,4,32,31,31,0,OM,1,2,1,3,5,4,10,8,1,2,1,1,a,2,1,0,0,0,728,20
32,33,MemResp,4,33,32,32,0,YF,2,1,1,2,5,5,10,8,1,2,1,1,s,2,1,0,0,0,811,20
33,34,MemResp,4,34,33,33,0,OF,2,2,0,4,5,5,10,9,1,2,1,1,a,2,1,0,0,0,850,20
34,35,MemResp,4,35,34,34,0,OF,2,2,0,12,5,5,10,9,1,2,1,2,a,1,0,1,0,0,722,20
35,36,MemResp,4,36,35,35,0,YF,2,1,1,2,5,6,10,9,1,2,1,2,s,2,1,0,0,0,708,20
36,37,MemResp,4,37,36,36,0,YM,1,1,0,1,6,6,10,9,1,2,1,2,s,2,1,0,0,0,829,20
37,38,MemResp,4,38,37,37,0,YF,2,1,1,2,6,7,10,9,1,2,1,2,s,2,1,0,0,0,723,20
