,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,ObjectStimMatrix,StimSequence,NewStimMatrix,oldLLcounter,oldLScounter,oldNLcounter,oldNScounter,newLScounter,newLLcounter,newNScounter,newNLcounter,keyPressed,PressCorrect,Accuracy,RT,ResponseMatrix,subject
36,209,SourceMemColorResp,3,37,36,36,0,NS,2,5,4,6,11,4,5,1,4,3,3,a,a,1,583,1,27
37,210,SourceMemColorResp,3,38,37,37,0,ML,1,9,4,6,11,4,5,1,4,3,4,a,0,0,580,0,27
38,211,SourceMemColorResp,3,39,38,38,0,ML,2,9,1,6,11,5,5,1,4,3,4,a,a,1,1083,2,27
39,212,SourceMemColorResp,3,40,39,39,0,MS,2,16,1,6,11,5,6,1,4,3,4,a,s,0,807,1,27
40,213,SourceMemColorResp,3,41,40,40,0,MS,2,13,1,6,11,5,7,1,4,3,4,a,a,1,588,2,27
41,214,SourceMemColorResp,3,42,41,41,0,MS,2,15,1,6,11,5,8,1,4,3,4,s,s,1,1463,2,27
42,215,SourceMemColorResp,3,43,42,42,0,NS,1,12,1,6,11,5,8,2,4,3,4,a,0,0,664,0,27
43,216,SourceMemColorResp,3,44,43,43,0,ML,2,12,4,6,11,6,8,2,4,3,4,a,s,0,735,1,27
44,217,SourceMemColorResp,3,45,44,44,0,MS,2,13,4,6,11,6,9,2,4,3,4,a,a,1,832,2,27
45,218,SourceMemColorResp,3,46,45,45,0,NS,2,8,4,6,12,6,9,2,4,3,4,a,s,0,467,1,27
46,219,SourceMemColorResp,3,47,46,46,0,ML,2,10,4,6,12,7,9,2,4,3,4,a,a,1,819,1,27
47,220,SourceMemColorResp,3,48,47,47,0,NS,2,6,4,6,13,7,9,2,4,3,4,a,a,1,1631,1,27
48,221,SourceMemColorResp,3,49,48,48,0,MS,2,14,4,6,13,7,10,2,4,3,4,s,a,0,892,1,27
49,222,SourceMemColorResp,3,50,49,49,0,ML,1,9,4,6,13,7,10,2,4,3,5,a,0,0,1053,0,27
50,223,SourceMemColorResp,3,51,50,50,0,ML,1,9,4,6,13,7,10,2,4,3,6,a,0,0,698,0,27
51,224,SourceMemColorResp,3,52,51,51,0,ML,2,9,3,6,13,8,10,2,4,3,6,a,a,1,636,2,27
52,225,SourceMemColorResp,3,53,52,52,0,MS,2,16,3,6,13,8,11,2,4,3,6,a,s,0,361,2,27
53,226,SourceMemColorResp,3,54,53,53,0,ML,2,11,3,6,13,9,11,2,4,3,6,a,s,0,307,1,27
54,227,SourceMemColorResp,3,55,54,54,0,ML,2,10,3,6,13,10,11,2,4,3,6,a,a,1,677,2,27
55,228,SourceMemColorResp,3,56,55,55,0,NS,2,7,3,6,14,10,11,2,4,3,6,a,s,0,393,2,27
56,229,SourceMemColorResp,3,57,56,56,0,MS,1,4,3,6,14,10,11,2,4,4,6,a,0,0,538,0,27
57,230,SourceMemColorResp,3,58,57,57,0,NL,2,4,1,7,14,10,11,2,4,4,6,a,s,0,761,2,27
58,231,SourceMemColorResp,3,59,58,58,0,NS,1,8,1,7,14,10,11,3,4,4,6,a,0,0,564,0,27
59,232,SourceMemColorResp,3,60,59,59,0,NS,2,8,1,7,15,10,11,3,4,4,6,a,s,0,595,1,27
60,233,SourceMemColorResp,3,61,60,60,0,MS,2,14,1,7,15,10,12,3,4,4,6,a,a,1,1011,2,27
61,234,SourceMemColorResp,3,62,61,61,0,NL,2,4,1,8,15,10,12,3,4,4,6,s,s,1,999,1,27
62,235,SourceMemColorResp,3,63,62,62,0,ML,2,9,1,8,15,11,12,3,4,4,6,a,a,1,640,1,27
63,236,SourceMemColorResp,3,64,63,63,0,NL,2,2,1,9,15,11,12,3,4,4,6,a,a,1,743,2,27
64,237,SourceMemColorResp,3,65,64,64,0,NS,2,7,1,9,16,11,12,3,4,4,6,a,s,0,570,1,27
65,238,SourceMemColorResp,3,66,65,65,0,NS,1,1,1,9,16,11,12,4,4,4,6,s,0,0,941,0,27
66,239,SourceMemColorResp,3,67,66,66,0,MS,1,1,3,9,16,11,12,4,4,5,6,a,0,0,569,0,27
67,240,SourceMemColorResp,3,68,67,67,0,NL,2,1,3,10,16,11,12,4,4,5,6,a,a,1,565,1,27
68,241,SourceMemColorResp,3,69,68,68,0,NL,2,1,3,11,16,11,12,4,4,5,6,a,a,1,494,2,27
69,242,SourceMemColorResp,3,70,69,69,0,MS,2,15,3,11,16,11,13,4,4,5,6,a,s,0,624,2,27
70,243,SourceMemColorResp,3,71,70,70,0,MS,1,15,3,11,16,11,13,4,4,6,6,a,0,0,568,0,27
71,244,SourceMemColorResp,3,72,71,71,0,MS,2,15,3,11,16,11,14,4,4,6,6,s,s,1,798,2,27
72,245,SourceMemColorResp,3,73,72,72,0,NL,2,3,3,12,16,11,14,4,4,6,6,s,s,1,365,2,27
73,246,SourceMemColorResp,3,74,73,73,0,ML,2,11,3,12,16,12,14,4,4,6,6,a,s,0,786,2,27
74,247,SourceMemColorResp,3,75,74,74,0,MS,2,16,3,12,16,12,15,4,4,6,6,a,s,0,704,2,27
75,248,SourceMemColorResp,3,76,75,75,0,NL,2,3,3,13,16,12,15,4,4,6,6,a,s,0,591,1,27
76,249,SourceMemColorResp,3,77,76,76,0,NL,2,1,3,14,16,12,15,4,4,6,6,a,a,1,553,1,27
77,250,SourceMemColorResp,3,78,77,77,0,MS,1,13,3,14,16,12,15,4,4,7,6,a,0,0,636,0,27
78,251,SourceMemColorResp,3,79,78,78,0,MS,2,13,4,14,16,12,16,4,4,7,6,s,a,0,491,2,27
79,252,SourceMemColorResp,3,80,79,79,0,ML,2,11,4,14,16,13,16,4,4,7,6,A,s,0,1071,2,27
80,253,SourceMemColorResp,3,81,80,80,0,NL,2,3,4,15,16,13,16,4,4,7,6,a,s,0,467,1,27
81,254,SourceMemColorResp,3,82,81,81,0,ML,2,9,4,15,16,14,16,4,4,7,6,a,a,1,517,2,27
82,255,SourceMemColorResp,3,83,82,82,0,NL,2,4,4,16,16,14,16,4,4,7,6,a,s,0,780,1,27
83,256,SourceMemColorResp,3,84,83,83,0,MS,2,13,4,16,16,14,17,4,4,7,6,s,a,0,831,2,27
84,257,SourceMemColorResp,3,85,84,84,0,MS,2,16,4,16,16,14,18,4,4,7,6,a,s,0,357,2,27
85,258,SourceMemColorResp,3,86,85,85,0,ML,1,15,4,16,16,14,18,4,4,7,7,a,0,0,775,0,27
86,259,SourceMemColorResp,3,87,0,86,1,MS,2,15,1,16,16,14,19,4,4,7,7,s,s,1,610,1,27
87,260,SourceMemColorResp,3,88,1,87,1,NS,1,2,1,16,16,14,19,5,4,7,7,a,0,0,746,0,27
88,261,SourceMemColorResp,3,89,2,88,1,NL,2,2,4,17,16,14,19,5,4,7,7,a,a,1,683,2,27
89,262,SourceMemColorResp,3,90,3,89,1,ML,1,12,4,17,16,14,19,5,4,7,8,a,0,0,903,0,27
90,263,SourceMemColorResp,3,91,4,90,1,ML,2,12,1,17,16,15,19,5,4,7,8,a,s,0,534,2,27
91,264,SourceMemColorResp,3,92,5,91,1,ML,2,12,1,17,16,16,19,5,4,7,8,a,s,0,671,2,27
92,265,SourceMemColorResp,3,93,6,92,1,ML,2,11,1,17,16,17,19,5,4,7,8,a,s,0,333,2,27
93,266,SourceMemColorResp,3,94,7,93,1,NS,2,8,1,17,17,17,19,5,4,7,8,a,s,0,891,2,27
94,267,SourceMemColorResp,3,95,8,94,1,NL,2,3,1,18,17,17,19,5,4,7,8,a,s,0,587,2,27
95,268,SourceMemColorResp,3,96,9,95,1,NL,2,3,1,19,17,17,19,5,4,7,8,a,s,0,457,2,27
96,269,SourceMemColorResp,3,97,10,96,1,NL,2,4,1,20,17,17,19,5,4,7,8,s,s,1,375,2,27
97,270,SourceMemColorResp,3,98,11,97,1,ML,2,11,1,20,17,18,19,5,4,7,8,a,s,0,640,2,27
98,271,SourceMemColorResp,3,99,12,98,1,NS,1,16,1,20,17,18,19,6,4,7,8,a,0,0,525,0,27
99,272,SourceMemColorResp,3,100,13,99,1,MS,1,16,3,20,17,18,19,6,4,8,8,a,0,0,570,0,27
100,273,SourceMemColorResp,3,101,14,100,1,MS,2,16,2,20,17,18,20,6,4,8,8,s,s,1,660,1,27
101,274,SourceMemColorResp,3,102,15,101,1,ML,2,9,2,20,17,19,20,6,4,8,8,a,a,1,476,1,27
102,275,SourceMemColorResp,3,103,16,102,1,MS,2,13,2,20,17,19,21,6,4,8,8,a,a,1,556,2,27
103,276,SourceMemColorResp,3,104,17,103,1,NS,2,8,2,20,18,19,21,6,4,8,8,s,s,1,351,2,27
104,277,SourceMemColorResp,3,105,18,104,1,MS,2,15,2,20,18,19,22,6,4,8,8,a,s,0,525,2,27
105,278,SourceMemColorResp,3,106,19,105,1,MS,2,15,2,20,18,19,23,6,4,8,8,a,s,0,482,1,27
106,279,SourceMemColorResp,3,107,20,106,1,MS,2,14,2,20,18,19,24,6,4,8,8,a,a,1,548,2,27
107,280,SourceMemColorResp,3,108,21,107,1,NS,2,8,2,20,19,19,24,6,4,8,8,a,s,0,444,1,27
108,281,SourceMemColorResp,3,109,22,108,1,MS,2,13,2,20,19,19,25,6,4,8,8,s,a,0,656,2,27
109,282,SourceMemColorResp,3,110,23,109,1,NL,1,12,2,20,19,19,25,6,5,8,8,a,0,0,558,0,27
110,283,SourceMemColorResp,3,111,24,110,1,ML,1,12,4,20,19,19,25,6,5,8,9,a,0,0,370,0,27
111,284,SourceMemColorResp,3,112,25,111,1,ML,2,12,3,20,19,20,25,6,5,8,9,a,s,0,390,2,27
112,285,SourceMemColorResp,3,113,26,112,1,ML,2,11,3,20,19,21,25,6,5,8,9,a,s,0,328,1,27
113,286,SourceMemColorResp,3,114,27,113,1,MS,1,10,3,20,19,21,25,6,5,9,9,a,0,0,321,0,27
114,287,SourceMemColorResp,3,115,28,114,1,ML,2,10,2,20,19,22,25,6,5,9,9,a,a,1,447,2,27
115,288,SourceMemColorResp,3,116,29,115,1,ML,2,11,2,20,19,23,25,6,5,9,9,a,s,0,276,2,27
116,289,SourceMemColorResp,3,117,30,116,1,NL,1,7,2,20,19,23,25,6,6,9,9,a,0,0,452,0,27
117,290,SourceMemColorResp,3,118,31,117,1,NS,2,7,1,20,20,23,25,6,6,9,9,a,s,0,368,1,27
118,291,SourceMemColorResp,3,119,32,118,1,NS,1,10,1,20,20,23,25,7,6,9,9,a,0,0,457,0,27
119,292,SourceMemColorResp,3,120,33,119,1,ML,2,10,4,20,20,24,25,7,6,9,9,s,a,0,340,1,27
120,293,SourceMemColorResp,3,121,34,120,1,NS,2,6,4,20,21,24,25,7,6,9,9,a,a,1,722,1,27
121,294,SourceMemColorResp,3,122,35,121,1,NL,2,1,4,21,21,24,25,7,6,9,9,a,a,1,839,1,27
122,295,SourceMemColorResp,3,123,36,122,1,ML,1,1,4,21,21,24,25,7,6,9,10,a,0,0,573,0,27
123,296,SourceMemColorResp,3,124,37,123,1,NL,2,1,1,22,21,24,25,7,6,9,10,a,a,1,621,1,27
124,297,SourceMemColorResp,3,125,38,124,1,NS,1,9,1,22,21,24,25,8,6,9,10,a,0,0,626,0,27
125,298,SourceMemColorResp,3,126,39,125,1,ML,2,9,1,22,21,25,25,8,6,9,10,a,a,1,874,1,27
126,299,SourceMemColorResp,3,127,40,126,1,ML,2,10,1,22,21,26,25,8,6,9,10,a,a,1,396,2,27
127,300,SourceMemColorResp,3,128,41,127,1,NS,2,7,1,22,22,26,25,8,6,9,10,a,s,0,299,1,27
128,301,SourceMemColorResp,3,129,42,128,1,MS,2,13,1,22,22,26,26,8,6,9,10,a,a,1,376,2,27
129,302,SourceMemColorResp,3,130,43,129,1,ML,2,12,1,22,22,27,26,8,6,9,10,a,s,0,652,2,27
130,303,SourceMemColorResp,3,131,44,130,1,NL,2,3,1,23,22,27,26,8,6,9,10,a,s,0,715,2,27
131,304,SourceMemColorResp,3,132,45,131,1,NS,2,7,1,23,23,27,26,8,6,9,10,s,s,1,450,2,27
132,305,SourceMemColorResp,3,133,46,132,1,MS,2,15,1,23,23,27,27,8,6,9,10,a,s,0,324,1,27
133,306,SourceMemColorResp,3,134,47,133,1,NS,2,5,1,23,24,27,27,8,6,9,10,s,a,0,741,1,27
134,307,SourceMemColorResp,3,135,48,134,1,NS,2,5,1,23,25,27,27,8,6,9,10,a,a,1,344,1,27
135,308,SourceMemColorResp,3,136,49,135,1,NS,2,6,1,23,26,27,27,8,6,9,10,a,a,1,589,1,27
136,309,SourceMemColorResp,3,137,50,136,1,NS,1,2,1,23,26,27,27,9,6,9,10,a,0,0,321,0,27
137,310,SourceMemColorResp,3,138,51,137,1,NL,1,2,2,23,26,27,27,9,7,9,10,a,0,0,507,0,27
138,311,SourceMemColorResp,3,139,52,138,1,NL,2,2,3,24,26,27,27,9,7,9,10,s,a,0,336,2,27
139,312,SourceMemColorResp,3,140,53,139,1,NS,2,8,3,24,27,27,27,9,7,9,10,s,s,1,324,2,27
140,313,SourceMemColorResp,3,141,54,140,1,ML,2,11,3,24,27,28,27,9,7,9,10,a,s,0,284,1,27
141,314,SourceMemColorResp,3,142,55,141,1,MS,1,6,3,24,27,28,27,9,7,10,10,a,0,0,337,0,27
142,315,SourceMemColorResp,3,143,56,142,1,ML,1,6,4,24,27,28,27,9,7,10,11,a,0,0,546,0,27
143,316,SourceMemColorResp,3,144,57,143,1,NS,1,6,1,24,27,28,27,10,7,10,11,a,0,0,511,0,27
144,317,SourceMemColorResp,3,145,58,144,1,NL,1,6,2,24,27,28,27,10,8,10,11,a,0,0,297,0,27
145,318,SourceMemColorResp,3,146,59,145,1,NS,2,6,2,24,28,28,27,10,8,10,11,s,a,0,463,1,27
146,319,SourceMemColorResp,3,147,60,146,1,NL,1,1,2,24,28,28,27,10,9,10,11,a,0,0,300,0,27
147,320,SourceMemColorResp,3,148,61,147,1,NL,2,1,3,25,28,28,27,10,9,10,11,s,a,0,402,1,27
148,321,SourceMemColorResp,3,149,62,148,1,NS,2,5,3,25,29,28,27,10,9,10,11,a,a,1,323,1,27
149,322,SourceMemColorResp,3,150,63,149,1,MS,1,2,3,25,29,28,27,10,9,11,11,a,0,0,578,0,27
150,323,SourceMemColorResp,3,151,64,150,1,NL,2,2,2,26,29,28,27,10,9,11,11,a,a,1,406,1,27
151,324,SourceMemColorResp,3,152,65,151,1,MS,2,14,2,26,29,28,28,10,9,11,11,a,a,1,361,2,27
152,325,SourceMemColorResp,3,153,66,152,1,ML,2,12,2,26,29,29,28,10,9,11,11,a,s,0,320,2,27
153,326,SourceMemColorResp,3,154,67,153,1,NL,1,4,2,26,29,29,28,10,10,11,11,a,0,0,607,0,27
154,327,SourceMemColorResp,3,155,68,154,1,NL,2,4,1,27,29,29,28,10,10,11,11,a,s,0,686,1,27
155,328,SourceMemColorResp,3,156,69,155,1,ML,2,10,1,27,29,30,28,10,10,11,11,a,a,1,554,2,27
156,329,SourceMemColorResp,3,157,70,156,1,NL,2,3,1,28,29,30,28,10,10,11,11,a,s,0,536,1,27
157,330,SourceMemColorResp,3,158,71,157,1,NS,1,9,1,28,29,30,28,11,10,11,11,a,0,0,388,0,27
158,331,SourceMemColorResp,3,159,72,158,1,ML,2,9,2,28,29,31,28,11,10,11,11,s,a,0,409,1,27
159,332,SourceMemColorResp,3,160,73,159,1,MS,2,14,2,28,29,31,29,11,10,11,11,a,a,1,354,2,27
160,333,SourceMemColorResp,3,161,74,160,1,MS,2,16,2,28,29,31,30,11,10,11,11,a,s,0,586,2,27
161,334,SourceMemColorResp,3,162,75,161,1,NL,2,4,2,29,29,31,30,11,10,11,11,a,s,0,455,1,27
162,335,SourceMemColorResp,3,163,76,162,1,NL,2,2,2,30,29,31,30,11,10,11,11,s,a,0,387,2,27
163,336,SourceMemColorResp,3,164,77,163,1,NL,1,4,2,30,29,31,30,11,11,11,11,a,0,0,355,0,27
164,337,SourceMemColorResp,3,165,78,164,1,NL,2,4,,31,29,31,30,11,11,11,11,a,s,0,310,2,27
165,338,SourceMemColorResp,3,166,79,165,1,NS,2,7,,31,30,31,30,11,11,11,11,a,s,0,377,2,27
166,339,SourceMemColorResp,3,167,80,166,1,NS,2,8,,31,31,31,30,11,11,11,11,a,s,0,550,1,27
167,340,SourceMemColorResp,3,168,81,167,1,ML,2,9,,31,31,32,30,11,11,11,11,s,a,0,577,2,27
168,341,SourceMemColorResp,3,169,82,168,1,NL,2,4,,32,31,32,30,11,11,11,11,a,s,0,460,2,27
169,342,SourceMemColorResp,3,170,83,169,1,MS,2,15,,32,31,32,31,11,11,11,11,s,s,1,508,1,27
170,343,SourceMemColorResp,3,171,84,170,1,NS,2,5,,32,32,32,31,11,11,11,11,s,a,0,739,1,27
171,344,SourceMemColorResp,3,172,85,171,1,MS,2,14,,32,32,32,32,11,11,11,11,a,a,1,522,"1
SourceMemShape",27
0,173,SourceMemColorResp,5,1,0,0,0,MS,2,16,,0,0,0,1,0,0,0,0,s,s,1,1855,2,28
1,174,SourceMemColorResp,5,2,1,1,0,NS,2,7,2,0,1,0,1,0,0,0,0,s,s,1,1501,1,28
2,175,SourceMemColorResp,5,3,2,2,0,ML,2,10,2,0,1,1,1,0,0,0,0,s,a,0,459,2,28
3,176,SourceMemColorResp,5,4,3,3,0,NL,1,7,2,0,1,1,1,0,1,0,0,s,0,0,119,0,28
4,177,SourceMemColorResp,5,5,4,4,0,NS,2,7,2,0,2,1,1,0,1,0,0,s,s,1,506,1,28
5,178,SourceMemColorResp,5,6,5,5,0,NL,2,1,2,1,2,1,1,0,1,0,0,s,a,0,227,2,28
6,179,SourceMemColorResp,5,7,6,6,0,ML,2,12,2,1,2,2,1,0,1,0,0,s,s,1,54,2,28
7,180,SourceMemColorResp,5,8,7,7,0,NL,1,11,2,1,2,2,1,0,2,0,0,s,0,0,477,0,28
8,181,SourceMemColorResp,5,9,8,8,0,ML,2,11,3,1,2,3,1,0,2,0,0,a,s,0,361,2,28
9,182,SourceMemColorResp,5,10,9,9,0,NL,2,4,3,2,2,3,1,0,2,0,0,a,s,0,279,2,28
10,183,SourceMemColorResp,5,11,10,10,0,NS,2,7,3,2,3,3,1,0,2,0,0,a,s,0,290,2,28
11,184,SourceMemColorResp,5,12,11,11,0,MS,1,8,3,2,3,3,1,0,2,1,0,a,0,0,349,0,28
12,185,SourceMemColorResp,5,13,12,12,0,NS,2,8,3,2,4,3,1,0,2,1,0,a,s,0,236,2,28
13,186,SourceMemColorResp,5,14,13,13,0,MS,1,16,3,2,4,3,1,0,2,2,0,s,0,0,259,0,28
14,187,SourceMemColorResp,5,15,14,14,0,MS,2,16,1,2,4,3,2,0,2,2,0,a,s,0,5,1,28
15,188,SourceMemColorResp,5,16,15,15,0,NL,2,1,1,3,4,3,2,0,2,2,0,a,a,1,354,1,28
16,189,SourceMemColorResp,5,17,16,16,0,MS,2,13,1,3,4,3,3,0,2,2,0,a,a,1,541,1,28
17,190,SourceMemColorResp,5,18,17,17,0,ML,2,10,1,3,4,4,3,0,2,2,0,a,a,1,211,2,28
18,191,SourceMemColorResp,5,19,18,18,0,MS,2,16,1,3,4,4,4,0,2,2,0,s,s,1,185,1,28
19,192,SourceMemColorResp,5,20,19,19,0,NS,1,1,1,3,4,4,4,1,2,2,0,a,0,0,159,0,28
20,193,SourceMemColorResp,5,21,20,20,0,ML,1,1,4,3,4,4,4,1,2,2,1,a,0,0,384,0,28
21,194,SourceMemColorResp,5,22,21,21,0,NL,2,1,3,4,4,4,4,1,2,2,1,a,a,1,278,1,28
22,195,SourceMemColorResp,5,23,22,22,0,NS,2,6,3,4,5,4,4,1,2,2,1,s,a,0,389,2,28
23,196,SourceMemColorResp,5,24,23,23,0,MS,1,8,3,4,5,4,4,1,2,3,1,a,0,0,385,0,28
24,197,SourceMemColorResp,5,25,24,24,0,ML,1,8,4,4,5,4,4,1,2,3,2,s,0,0,66,0,28
25,198,SourceMemColorResp,5,26,25,25,0,NS,2,8,4,4,6,4,4,1,2,3,2,a,s,0,77,2,28
26,199,SourceMemColorResp,5,27,26,26,0,NL,2,4,4,5,6,4,4,1,2,3,2,s,s,1,311,2,28
27,200,SourceMemColorResp,5,28,27,27,0,ML,2,12,4,5,6,5,4,1,2,3,2,a,s,0,13,1,28
28,201,SourceMemColorResp,5,29,28,28,0,ML,1,10,4,5,6,5,4,1,2,3,3,s,0,0,527,0,28
29,202,SourceMemColorResp,5,30,29,29,0,ML,2,10,2,5,6,6,4,1,2,3,3,s,a,0,291,2,28
30,203,SourceMemColorResp,5,31,30,30,0,MS,2,15,2,5,6,6,5,1,2,3,3,s,s,1,328,2,28
31,204,SourceMemColorResp,5,32,31,31,0,NL,1,12,2,5,6,6,5,1,3,3,3,s,0,0,871,0,28
32,205,SourceMemColorResp,5,33,32,32,0,ML,2,12,1,5,6,7,5,1,3,3,3,s,s,1,94,1,28
33,206,SourceMemColorResp,5,34,33,33,0,MS,2,13,1,5,6,7,6,1,3,3,3,a,a,1,468,1,28
34,207,SourceMemColorResp,5,35,34,34,0,NL,2,1,1,6,6,7,6,1,3,3,3,a,a,1,773,2,28
35,208,SourceMemColorResp,5,36,35,35,0,MS,2,15,1,6,6,7,7,1,3,3,3,a,s,0,710,1,28
36,209,SourceMemColorResp,5,37,36,36,0,NS,1,10,1,6,6,7,7,2,3,3,3,a,0,0,441,0,28
37,210,SourceMemColorResp,5,38,37,37,0,MS,1,10,3,6,6,7,7,2,3,4,3,s,0,0,361,0,28
38,211,SourceMemColorResp,5,39,38,38,0,ML,2,10,4,6,6,8,7,2,3,4,3,s,a,0,325,1,28
39,212,SourceMemColorResp,5,40,39,39,0,ML,1,2,4,6,6,8,7,2,3,4,4,a,0,0,291,0,28
40,213,SourceMemColorResp,5,41,40,40,0,NL,2,2,3,7,6,8,7,2,3,4,4,s,a,0,444,2,28
41,214,SourceMemColorResp,5,42,41,41,0,NL,2,3,3,8,6,8,7,2,3,4,4,s,s,1,374,1,28
42,215,SourceMemColorResp,5,43,42,42,0,NS,2,6,3,8,7,8,7,2,3,4,4,s,a,0,460,1,28
43,216,SourceMemColorResp,5,44,43,43,0,ML,2,9,3,8,7,9,7,2,3,4,4,a,a,1,346,1,28
44,217,SourceMemColorResp,5,45,44,44,0,MS,2,13,3,8,7,9,8,2,3,4,4,a,a,1,353,2,28
45,218,SourceMemColorResp,5,46,45,45,0,NS,2,8,3,8,8,9,8,2,3,4,4,s,s,1,17,2,28
46,219,SourceMemColorResp,5,47,46,46,0,MS,2,16,3,8,8,9,9,2,3,4,4,a,s,0,427,2,28
47,220,SourceMemColorResp,5,48,47,47,0,NS,2,7,3,8,9,9,9,2,3,4,4,a,s,0,327,2,28
48,221,SourceMemColorResp,5,49,48,48,0,ML,2,11,3,8,9,10,9,2,3,4,4,s,s,1,89,1,28
49,222,SourceMemColorResp,5,50,49,49,0,MS,2,14,3,8,9,10,10,2,3,4,4,s,a,0,272,2,28
50,223,SourceMemColorResp,5,51,50,50,0,MS,2,15,3,8,9,10,11,2,3,4,4,a,s,0,371,2,28
51,224,SourceMemColorResp,5,52,51,51,0,ML,2,11,3,8,9,11,11,2,3,4,4,s,s,1,227,1,28
52,225,SourceMemColorResp,5,53,52,52,0,NL,2,1,3,9,9,11,11,2,3,4,4,s,a,0,312,1,28
53,226,SourceMemColorResp,5,54,53,53,0,NS,2,5,3,9,10,11,11,2,3,4,4,a,a,1,610,1,28
54,227,SourceMemColorResp,5,55,54,54,0,NL,2,1,3,10,10,11,11,2,3,4,4,s,a,0,323,1,28
55,228,SourceMemColorResp,5,56,55,55,0,MS,1,1,3,10,10,11,11,2,3,5,4,s,0,0,391,0,28
56,229,SourceMemColorResp,5,57,56,56,0,NL,2,1,2,11,10,11,11,2,3,5,4,a,a,1,198,1,28
57,230,SourceMemColorResp,5,58,57,57,0,NS,2,6,2,11,11,11,11,2,3,5,4,s,a,0,456,2,28
58,231,SourceMemColorResp,5,59,58,58,0,NL,2,3,2,12,11,11,11,2,3,5,4,s,s,1,490,2,28
59,232,SourceMemColorResp,5,60,59,59,0,ML,2,11,2,12,11,12,11,2,3,5,4,a,s,0,935,2,28
60,233,SourceMemColorResp,5,61,60,60,0,NS,2,8,2,12,12,12,11,2,3,5,4,s,s,1,390,1,28
61,234,SourceMemColorResp,5,62,61,61,0,ML,2,10,2,12,12,13,11,2,3,5,4,s,a,0,299,1,28
62,235,SourceMemColorResp,5,63,62,62,0,NL,1,2,2,12,12,13,11,2,4,5,4,s,0,0,337,0,28
63,236,SourceMemColorResp,5,64,63,63,0,NL,2,2,1,13,12,13,11,2,4,5,4,a,a,1,537,2,28
64,237,SourceMemColorResp,5,65,64,64,0,NS,1,16,1,13,12,13,11,3,4,5,4,s,0,0,327,0,28
65,238,SourceMemColorResp,5,66,65,65,0,NS,1,16,1,13,12,13,11,4,4,5,4,a,0,0,313,0,28
66,239,SourceMemColorResp,5,67,66,66,0,MS,2,16,3,13,12,13,12,4,4,5,4,s,s,1,754,1,28
67,240,SourceMemColorResp,5,68,67,67,0,NS,2,5,3,13,13,13,12,4,4,5,4,a,a,1,522,2,28
68,241,SourceMemColorResp,5,69,68,68,0,ML,2,12,3,13,13,14,12,4,4,5,4,a,s,0,642,1,28
69,242,SourceMemColorResp,5,70,69,69,0,ML,2,9,3,13,13,15,12,4,4,5,4,a,a,1,325,1,28
70,243,SourceMemColorResp,5,71,70,70,0,MS,2,13,3,13,13,15,13,4,4,5,4,s,a,0,280,2,28
71,244,SourceMemColorResp,5,72,71,71,0,MS,2,15,3,13,13,15,14,4,4,5,4,s,s,1,504,1,28
72,245,SourceMemColorResp,5,73,72,72,0,MS,1,6,3,13,13,15,14,4,4,6,4,a,0,0,494,0,28
73,246,SourceMemColorResp,5,74,73,73,0,NS,2,6,4,13,14,15,14,4,4,6,4,s,a,0,331,2,28
74,247,SourceMemColorResp,5,75,74,74,0,ML,2,11,4,13,14,16,14,4,4,6,4,a,s,0,449,1,28
75,248,SourceMemColorResp,5,76,75,75,0,NS,2,5,4,13,15,16,14,4,4,6,4,s,a,0,618,2,28
76,249,SourceMemColorResp,5,77,76,76,0,NS,2,8,4,13,16,16,14,4,4,6,4,a,s,0,528,2,28
77,250,SourceMemColorResp,5,78,77,77,0,ML,1,4,4,13,16,16,14,4,4,6,5,s,0,0,338,0,28
78,251,SourceMemColorResp,5,79,78,78,0,NL,2,4,4,14,16,16,14,4,4,6,5,s,s,1,213,1,28
79,252,SourceMemColorResp,5,80,79,79,0,ML,1,1,4,14,16,16,14,4,4,6,6,s,0,0,326,0,28
80,253,SourceMemColorResp,5,81,80,80,0,NL,2,1,3,15,16,16,14,4,4,6,6,s,a,0,371,2,28
81,254,SourceMemColorResp,5,82,81,81,0,MS,2,15,3,15,16,16,15,4,4,6,6,a,s,0,590,2,28
82,255,SourceMemColorResp,5,83,82,82,0,MS,1,3,3,15,16,16,15,4,4,7,6,s,0,0,6,0,28
83,256,SourceMemColorResp,5,84,83,83,0,NS,1,3,1,15,16,16,15,5,4,7,6,a,0,0,224,0,28
84,257,SourceMemColorResp,5,85,84,84,0,NL,2,3,4,16,16,16,15,5,4,7,6,s,s,1,484,2,28
85,258,SourceMemColorResp,5,86,85,85,0,MS,2,15,4,16,16,16,16,5,4,7,6,s,s,1,1302,1,28
86,259,SourceMemColorResp,5,87,0,86,1,ML,2,9,4,16,16,17,16,5,4,7,6,s,a,0,309,2,28
87,260,SourceMemColorResp,5,88,1,87,1,ML,1,3,4,16,16,17,16,5,4,7,7,a,0,0,219,0,28
88,261,SourceMemColorResp,5,89,2,88,1,NL,2,3,2,17,16,17,16,5,4,7,7,s,s,1,239,1,28
89,262,SourceMemColorResp,5,90,3,89,1,ML,2,10,2,17,16,18,16,5,4,7,7,s,a,0,162,1,28
