,Unnamed: 0,TypeOfResponse,LogCounter,TrialCounter,MatrixCounter,RunCounter,ProcedurePreseted,FaceStimMatrix,TrialType,PressCorrect,ResponseMatrix,keyPressed,Accuracy,RT,FeedbackType,PracticeACCCount,ACCCount,subject
43,560,FillerResp,44,43,43,0,1,2,2,c,2,c,1,843,0,17,8,33
44,561,FillerRespITI,45,44,44,0,2,4,1,z,1,0,0,843,0,17,8,33
45,562,FillerRespITI,46,45,45,0,1,2,1,c,2,0,0,843,0,17,8,33
46,563,FillerResp,47,46,46,0,2,3,1,c,2,c,1,699,0,17,9,33
47,564,FillerResp,48,47,47,0,2,1,2,c,2,c,1,763,0,17,10,33
48,565,FillerResp,49,48,48,0,1,2,1,c,2,z,0,784,0,17,10,33
49,566,FillerResp,50,49,49,0,2,4,1,z,1,c,0,862,0,17,10,33
50,567,FillerResp,51,50,50,0,2,1,2,c,2,c,1,677,0,17,11,33
51,568,FillerResp,52,51,51,0,1,4,1,z,1,z,1,698,0,17,12,33
52,569,FillerResp,53,52,52,0,1,3,2,z,1,z,1,611,0,17,13,33
53,570,FillerResp,54,53,53,0,2,1,1,c,2,c,1,639,0,17,14,33
54,571,FillerResp,55,54,54,0,2,3,2,c,2,c,1,798,0,17,15,33
55,572,FillerResp,56,55,55,0,1,2,1,c,2,z,0,602,0,17,15,33
56,573,FillerResp,57,56,56,0,1,2,2,c,2,c,1,713,0,17,16,33
57,574,FillerResp,58,57,57,0,2,3,1,c,2,z,0,725,0,17,16,33
58,575,FillerResp,59,58,58,0,2,1,2,c,2,c,1,638,0,17,17,33
59,576,FillerResp,60,59,59,0,2,2,2,z,1,z,1,818,0,17,18,33
60,577,FillerResp,61,60,60,0,1,1,1,c,2,c,1,653,0,17,19,33
61,578,FillerResp,62,61,61,0,1,4,2,z,1,z,1,715,0,17,20,33
62,579,FillerResp,63,62,62,0,1,3,2,z,1,z,1,581,0,17,21,33
63,580,FillerResp,64,63,63,0,2,4,1,z,1,c,0,634,0,17,21,33
64,581,FillerResp,65,64,64,0,2,3,2,c,2,z,0,855,0,17,21,33
65,582,FillerResp,66,65,65,0,2,1,2,c,2,c,1,676,0,17,22,33
66,583,FillerResp,67,66,66,0,1,3,1,z,1,z,1,763,0,17,23,33
67,584,FillerRespITI,68,67,67,0,1,4,2,z,1,0,0,763,0,17,23,33
68,585,FillerRespITI,69,68,68,0,2,4,1,z,1,0,0,763,0,17,23,33
69,586,FillerRespITI,70,69,69,0,2,2,2,z,1,0,0,763,0,17,23,33
70,587,FillerResp,71,70,70,0,2,1,2,c,2,c,1,747,0,17,24,33
71,588,FillerResp,72,71,71,0,1,2,1,c,2,z,0,694,0,17,24,33
72,589,FillerRespITI,73,72,72,0,2,1,1,c,2,0,0,694,0,17,24,33
73,590,FillerResp,74,73,73,0,1,1,1,c,2,z,0,963,0,17,24,33
74,591,FillerResp,75,74,74,0,2,3,1,c,2,c,1,964,0,17,25,33
75,592,FillerResp,76,75,75,0,2,2,2,z,1,z,1,745,0,17,26,33
76,593,FillerResp,77,76,76,0,2,2,2,z,1,z,1,623,0,17,27,33
77,594,FillerRespITI,78,77,77,0,2,4,2,z,1,0,0,623,0,17,27,33
78,595,FillerResp,79,78,78,0,1,3,1,z,1,c,0,713,0,17,27,33
79,596,FillerResp,80,79,79,0,2,4,1,z,1,z,1,744,0,17,28,33
80,597,FillerResp,81,80,80,0,2,2,2,z,1,z,1,859,0,17,29,33
81,598,FillerResp,82,81,81,0,1,1,1,c,2,c,1,709,0,17,30,33
82,599,FillerResp,83,82,82,0,2,1,1,c,2,c,1,898,0,17,31,33
83,600,FillerResp,84,83,83,0,1,4,1,z,1,z,1,646,0,17,32,33
84,601,FillerResp,85,84,84,0,2,2,1,z,1,z,1,647,0,17,33,33
85,602,FillerResp,86,85,85,0,2,3,2,c,2,c,1,852,0,17,34,33
86,603,FillerResp,87,86,86,0,1,3,1,z,1,z,1,638,0,17,35,33
87,604,FillerResp,88,87,87,0,1,4,2,z,1,z,1,683,0,17,36,33
88,605,FillerResp,89,88,88,0,2,2,1,z,1,z,1,901,0,17,37,33
89,606,FillerRespITI,90,89,89,0,1,3,1,z,1,0,0,901,0,17,37,33
90,607,FillerResp,91,90,90,0,2,4,1,z,1,z,1,629,0,17,38,33
91,608,FillerRespITI,92,91,91,0,2,1,2,c,2,0,0,629,0,17,38,33
92,609,FillerResp,93,92,92,0,1,1,1,c,2,c,1,950,0,17,39,33
93,610,FillerResp,94,93,93,0,2,2,1,z,1,c,0,882,0,17,39,33
94,611,FillerResp,95,94,94,0,1,4,1,z,1,z,1,763,0,17,40,33
95,612,FillerResp,96,95,95,0,2,3,1,c,2,c,1,772,0,17,41,33
96,613,FillerResp,97,96,96,0,2,3,2,c,2,c,1,543,0,17,42,33
97,614,FillerResp,98,97,97,0,1,1,1,c,2,c,1,782,0,17,43,33
98,615,FillerResp,99,98,98,0,1,2,2,c,2,z,0,640,0,17,43,33
99,616,FillerResp,100,99,99,0,1,4,2,z,1,z,1,760,0,17,44,33
100,617,FillerResp,101,100,100,0,1,4,2,z,1,z,1,746,0,17,45,33
101,618,FillerResp,102,101,101,0,1,1,2,c,2,c,1,697,0,17,46,33
102,619,FillerResp,103,102,102,0,2,2,1,z,1,c,0,869,0,17,46,33
103,620,FillerResp,104,103,103,0,1,3,1,z,1,z,1,800,0,17,47,33
104,621,FillerResp,105,104,104,0,1,3,2,z,1,z,1,744,0,17,48,33
105,622,FillerResp,106,105,105,0,2,3,1,c,2,z,0,617,0,17,48,33
106,623,FillerResp,107,106,106,0,1,4,1,z,1,z,1,792,0,17,49,33
107,624,FillerResp,108,107,107,0,2,2,1,z,1,z,1,954,0,17,50,33
108,625,FillerResp,109,108,108,0,2,2,2,z,1,z,1,588,0,17,51,33
109,626,FillerResp,110,109,109,0,2,1,2,c,2,c,1,602,0,17,52,33
110,627,FillerResp,111,110,110,0,2,4,2,z,1,z,1,826,0,17,53,33
111,628,FillerResp,112,111,111,0,1,1,1,c,2,c,1,669,0,17,54,33
112,629,FillerResp,113,112,112,0,1,3,2,z,1,z,1,671,0,17,55,33
113,630,FillerResp,114,113,113,0,1,2,2,c,2,c,1,996,0,17,56,33
114,631,FillerResp,115,114,114,0,1,1,2,c,2,c,1,716,0,17,57,33
115,632,FillerRespITI,116,115,115,0,2,4,1,z,1,0,0,716,0,17,57,33
116,633,FillerRespITI,117,116,116,0,2,3,2,c,2,0,0,716,0,17,57,33
117,634,FillerResp,118,117,117,0,2,4,2,z,1,z,1,745,0,17,58,33
118,635,FillerResp,119,118,118,0,2,1,2,c,2,c,1,626,0,17,59,33
119,636,FillerResp,120,119,119,0,2,2,2,z,1,z,1,606,0,17,60,33
0,518,FillerResp,1,0,0,0,1,3,0,z,1,z,1,944,0,1,0,34
1,519,FillerResp,2,1,1,0,1,1,0,c,2,c,1,847,0,2,0,34
2,520,FillerResp,3,2,2,0,1,1,0,c,2,c,1,818,0,3,0,34
3,521,FillerResp,4,3,3,0,1,4,0,z,1,z,1,670,0,4,0,34
4,522,FillerResp,5,4,4,0,1,3,0,z,1,z,1,620,0,5,0,34
5,523,FillerResp,6,5,5,0,1,4,0,z,1,z,1,673,0,6,0,34
6,524,FillerResp,7,6,6,0,1,2,0,c,2,c,1,599,0,7,0,34
7,525,FillerResp,8,7,7,0,1,2,0,c,2,c,1,807,0,8,0,34
8,526,FillerResp,9,8,8,0,1,4,0,z,1,z,1,833,0,9,0,34
9,527,FillerRespITI,10,9,9,0,2,1,0,c,2,0,0,833,0,9,0,34
10,528,FillerResp,11,10,10,0,2,4,0,z,1,z,1,603,0,10,0,34
11,529,FillerResp,12,11,11,0,2,3,0,c,2,z,0,620,0,10,0,34
12,530,FillerResp,13,12,12,0,2,3,0,c,2,c,1,532,0,11,0,34
13,531,FillerResp,14,13,13,0,2,1,0,c,2,c,1,741,0,12,0,34
14,532,FillerResp,15,14,14,0,2,2,0,z,1,z,1,614,0,13,0,34
15,533,FillerResp,16,15,15,0,2,2,0,z,1,c,0,757,0,13,0,34
16,534,FillerResp,17,16,16,0,2,1,0,c,2,c,1,715,0,14,0,34
17,535,FillerResp,18,17,17,0,2,3,0,c,2,c,1,673,0,15,0,34
18,536,FillerResp,19,18,18,0,1,2,0,c,2,z,0,595,0,15,0,34
19,537,FillerResp,20,19,19,0,2,1,0,c,2,c,1,899,0,16,0,34
20,538,FillerResp,21,20,20,0,1,4,0,z,1,z,1,764,0,17,0,34
21,539,FillerResp,22,21,21,0,2,2,0,z,1,c,0,821,0,17,0,34
22,540,FillerResp,23,22,22,0,1,4,0,z,1,z,1,977,0,18,0,34
23,541,FillerResp,24,23,23,0,2,3,0,c,2,z,0,841,0,18,0,34
24,542,FillerRespITI,25,24,24,0,1,3,0,z,1,0,0,841,0,18,0,34
25,543,FillerResp,26,25,25,0,2,1,0,c,2,c,1,691,0,19,0,34
26,544,FillerResp,27,26,26,0,1,2,0,c,2,z,0,767,0,19,0,34
27,545,FillerRespITI,28,27,27,0,2,2,0,z,1,0,0,767,0,19,0,34
28,546,FillerResp,29,28,28,0,1,3,1,z,1,z,1,657,0,19,1,34
29,547,FillerResp,30,29,29,0,1,4,2,z,1,z,1,648,0,19,2,34
30,548,FillerResp,31,30,30,0,1,1,2,c,2,z,0,846,0,19,2,34
31,549,FillerResp,32,31,31,0,2,4,1,z,1,z,1,776,0,19,3,34
32,550,FillerResp,33,32,32,0,2,3,2,c,2,c,1,721,0,19,4,34
33,551,FillerResp,34,33,33,0,2,2,2,z,1,z,1,711,0,19,5,34
34,552,FillerResp,35,34,34,0,2,2,2,z,1,z,1,661,0,19,6,34
35,553,FillerResp,36,35,35,0,1,1,1,c,2,c,1,800,0,19,7,34
36,554,FillerResp,37,36,36,0,1,1,2,c,2,c,1,841,0,19,8,34
37,555,FillerResp,38,37,37,0,1,3,2,z,1,z,1,725,0,19,9,34
38,556,FillerResp,39,38,38,0,2,4,1,z,1,z,1,801,0,19,10,34
39,557,FillerResp,40,39,39,0,1,4,1,z,1,z,1,881,0,19,11,34
40,558,FillerResp,41,40,40,0,2,2,1,z,1,z,1,791,0,19,12,34
41,559,FillerResp,42,41,41,0,2,1,2,c,2,c,1,778,0,19,13,34
42,560,FillerResp,43,42,42,0,2,4,2,z,1,z,1,757,0,19,14,34
43,561,FillerResp,44,43,43,0,2,1,2,c,2,c,1,901,0,19,15,34
44,562,FillerResp,45,44,44,0,2,3,2,c,2,z,0,790,0,19,15,34
45,563,FillerResp,46,45,45,0,2,2,2,z,1,z,1,602,0,19,16,34
46,564,FillerResp,47,46,46,0,2,3,2,c,2,c,1,894,0,19,17,34
47,565,FillerResp,48,47,47,0,2,4,2,z,1,z,1,767,0,19,18,34
48,566,FillerResp,49,48,48,0,1,3,1,z,1,z,1,885,0,19,19,34
49,567,FillerResp,50,49,49,0,1,3,2,z,1,z,1,820,0,19,20,34
50,568,FillerResp,51,50,50,0,1,4,2,z,1,z,1,722,0,19,21,34
51,569,FillerResp,52,51,51,0,2,2,1,z,1,z,1,834,0,19,22,34
52,570,FillerResp,53,52,52,0,2,1,2,c,2,c,1,911,0,19,23,34
53,571,FillerResp,54,53,53,0,2,2,2,z,1,z,1,804,0,19,24,34
54,572,FillerResp,55,54,54,0,1,1,1,c,2,c,1,975,0,19,25,34
55,573,FillerResp,56,55,55,0,2,4,1,z,1,z,1,960,0,19,26,34
56,574,FillerResp,57,56,56,0,2,4,2,z,1,z,1,703,0,19,27,34
57,575,FillerResp,58,57,57,0,2,3,2,c,2,z,0,949,0,19,27,34
58,576,FillerResp,59,58,58,0,2,2,2,z,1,z,1,955,0,19,28,34
59,577,FillerRespITI,60,59,59,0,1,2,1,c,2,0,0,955,0,19,28,34
60,578,FillerResp,61,60,60,0,2,1,1,c,2,c,1,674,0,19,29,34
61,579,FillerResp,62,61,61,0,2,1,2,c,2,c,1,607,0,19,30,34
62,580,FillerResp,63,62,62,0,1,3,1,z,1,z,1,886,0,19,31,34
63,581,FillerResp,64,63,63,0,2,4,1,z,1,c,0,881,0,19,31,34
64,582,FillerResp,65,64,64,0,1,1,1,c,2,c,1,785,0,19,32,34
65,583,FillerResp,66,65,65,0,2,1,1,c,2,c,1,995,0,19,33,34
66,584,FillerResp,67,66,66,0,2,2,2,z,1,z,1,947,0,19,34,34
67,585,FillerResp,68,67,67,0,1,4,1,z,1,c,0,958,0,19,34,34
68,586,FillerResp,69,68,68,0,1,3,2,z,1,z,1,695,0,19,35,34
69,587,FillerResp,70,69,69,0,1,3,2,z,1,z,1,578,0,19,36,34
70,588,FillerResp,71,70,70,0,2,2,1,z,1,z,1,826,0,19,37,34
71,589,FillerResp,72,71,71,0,2,4,2,z,1,z,1,681,0,19,38,34
72,590,FillerResp,73,72,72,0,2,2,2,z,1,z,1,732,0,19,39,34
73,591,FillerResp,74,73,73,0,1,3,1,z,1,z,1,851,0,19,40,34
74,592,FillerResp,75,74,74,0,1,4,2,z,1,z,1,638,0,19,41,34
75,593,FillerResp,76,75,75,0,1,1,2,c,2,c,1,737,0,19,42,34
76,594,FillerResp,77,76,76,0,1,1,2,c,2,c,1,554,0,19,43,34
77,595,FillerResp,78,77,77,0,2,2,1,z,1,z,1,718,0,19,44,34
78,596,FillerResp,79,78,78,0,1,3,1,z,1,z,1,792,0,19,45,34
79,597,FillerResp,80,79,79,0,1,4,2,z,1,z,1,609,0,19,46,34
80,598,FillerResp,81,80,80,0,2,2,1,z,1,z,1,870,0,19,47,34
81,599,FillerResp,82,81,81,0,1,4,1,z,1,z,1,772,0,19,48,34
82,600,FillerResp,83,82,82,0,1,2,2,c,2,c,1,897,0,19,49,34
83,601,FillerResp,84,83,83,0,2,1,1,c,2,c,1,922,0,19,50,34
84,602,FillerResp,85,84,84,0,2,4,2,z,1,z,1,705,0,19,51,34
85,603,FillerResp,86,85,85,0,1,3,1,z,1,z,1,810,0,19,52,34
86,604,FillerResp,87,86,86,0,2,1,1,c,2,c,1,689,0,19,53,34
87,605,FillerResp,88,87,87,0,1,3,1,z,1,z,1,978,0,19,54,34
88,606,FillerResp,89,88,88,0,2,2,1,z,1,z,1,994,0,19,55,34
89,607,FillerResp,90,89,89,0,2,4,2,z,1,z,1,674,0,19,56,34
90,608,FillerResp,91,90,90,0,1,1,1,c,2,c,1,732,0,19,57,34
91,609,FillerResp,92,91,91,0,2,4,1,z,1,z,1,658,0,19,58,34
92,610,FillerResp,93,92,92,0,1,3,1,z,1,z,1,779,0,19,59,34
93,611,FillerResp,94,93,93,0,2,2,1,z,1,z,1,983,0,19,60,34
94,612,FillerResp,95,94,94,0,1,1,1,c,2,c,1,819,0,19,61,34
95,613,FillerResp,96,95,95,0,2,3,1,c,2,z,0,706,0,19,61,34
96,614,FillerResp,97,96,96,0,2,2,2,z,1,z,1,853,0,19,62,34
97,615,FillerResp,98,97,97,0,1,3,1,z,1,z,1,898,0,19,63,34
98,616,FillerResp,99,98,98,0,1,2,2,c,2,c,1,868,0,19,64,34
99,617,FillerResp,100,99,99,0,1,3,2,z,1,z,1,738,0,19,65,34
100,618,FillerResp,101,100,100,0,1,4,2,z,1,z,1,675,0,19,66,34
101,619,FillerResp,102,101,101,0,1,1,2,c,2,c,1,791,0,19,67,34
102,620,FillerResp,103,102,102,0,2,4,1,z,1,z,1,802,0,19,68,34
103,621,FillerResp,104,103,103,0,2,1,2,c,2,c,1,763,0,19,69,34
104,622,FillerRespITI,105,104,104,0,1,2,1,c,2,0,0,763,0,19,69,34
105,623,FillerResp,106,105,105,0,2,2,1,z,1,z,1,924,0,19,70,34
106,624,FillerResp,107,106,106,0,1,4,1,z,1,z,1,856,0,19,71,34
107,625,FillerResp,108,107,107,0,1,1,2,c,2,c,1,771,0,19,72,34
108,626,FillerResp,109,108,108,0,1,4,2,z,1,z,1,660,0,19,73,34
109,627,FillerResp,110,109,109,0,1,1,2,c,2,c,1,589,0,19,74,34
110,628,FillerResp,111,110,110,0,1,3,2,z,1,z,1,718,0,19,75,34
111,629,FillerResp,112,111,111,0,2,3,1,c,2,c,1,873,0,19,76,34
112,630,FillerResp,113,112,112,0,1,4,1,z,1,z,1,820,0,19,77,34
113,631,FillerRespITI,114,113,113,0,2,2,1,z,1,0,0,820,0,19,77,34
114,632,FillerResp,115,114,114,0,1,1,1,c,2,c,1,601,0,19,78,34
115,633,FillerResp,116,115,115,0,2,1,1,c,2,z,0,983,0,19,78,34
116,634,FillerResp,117,116,116,0,1,3,1,z,1,z,1,675,0,19,79,34
117,635,FillerResp,118,117,117,0,1,4,2,z,1,z,1,667,0,19,80,34
118,636,FillerResp,119,118,118,0,2,3,1,c,2,c,1,840,0,19,81,34
119,637,FillerResp,120,119,119,0,2,2,2,z,1,z,1,863,0,19,82,34
0,517,FillerRespITI,1,0,0,0,1,4,0,z,1,0,0,,0,0,0,35
1,518,FillerResp,2,1,1,0,1,1,0,c,2,z,0,528,0,0,0,35
2,519,FillerResp,3,2,2,0,1,2,0,c,2,c,1,606,0,1,0,35
3,520,FillerResp,4,3,3,0,1,2,0,c,2,c,1,690,0,2,0,35
4,521,FillerResp,5,4,4,0,1,4,0,z,1,z,1,981,0,3,0,35
5,522,FillerResp,6,5,5,0,1,3,0,z,1,z,1,653,0,4,0,35
6,523,FillerResp,7,6,6,0,1,1,0,c,2,c,1,626,0,5,0,35
7,524,FillerResp,8,7,7,0,1,3,0,z,1,z,1,566,0,6,0,35
8,525,FillerResp,9,8,8,0,1,2,0,c,2,c,1,503,0,7,0,35
9,526,FillerResp,10,9,9,0,2,3,0,c,2,z,0,545,0,7,0,35
10,527,FillerResp,11,10,10,0,2,4,0,z,1,c,0,566,0,7,0,35
11,528,FillerResp,12,11,11,0,2,2,0,z,1,c,0,929,0,7,0,35
12,529,FillerResp,13,12,12,0,2,3,0,c,2,z,0,828,0,7,0,35
13,530,FillerResp,14,13,13,0,2,4,0,z,1,c,0,994,0,7,0,35
14,531,FillerRespITI,15,14,14,0,2,1,0,c,2,0,0,994,0,7,0,35
15,532,FillerResp,16,15,15,0,2,1,0,c,2,z,0,787,0,7,0,35
16,533,FillerResp,17,16,16,0,2,1,0,c,2,z,0,549,0,7,0,35
17,534,FillerResp,18,17,17,0,2,4,0,z,1,c,0,782,0,7,0,35
18,535,FillerRespITI,19,18,18,0,1,2,0,c,2,0,0,782,0,7,0,35
19,536,FillerResp,20,19,19,0,2,3,0,c,2,z,0,781,0,7,0,35
20,537,FillerResp,21,20,20,0,1,4,0,z,1,c,0,558,0,7,0,35
21,538,FillerRespITI,22,21,21,0,2,1,0,c,2,0,0,558,0,7,0,35
22,539,FillerResp,23,22,22,0,1,3,0,z,1,z,1,885,0,8,0,35
23,540,FillerResp,24,23,23,0,2,2,0,z,1,c,0,576,0,8,0,35
24,541,FillerResp,25,24,24,0,1,1,0,c,2,z,0,751,0,8,0,35
25,542,FillerResp,26,25,25,0,2,1,0,c,2,c,1,762,0,9,0,35
26,543,FillerResp,27,26,26,0,1,4,0,z,1,z,1,956,0,10,0,35
27,544,FillerResp,28,27,27,0,2,3,0,c,2,z,0,672,0,10,0,35
28,545,FillerResp,29,28,28,0,2,2,2,z,1,z,1,988,0,10,1,35
29,546,FillerResp,30,29,29,0,1,3,1,z,1,z,1,846,0,10,2,35
30,547,FillerResp,31,30,30,0,2,4,1,z,1,c,0,925,0,10,2,35
31,548,FillerResp,32,31,31,0,2,2,2,z,1,z,1,665,0,10,3,35
32,549,FillerResp,33,32,32,0,1,3,1,z,1,z,1,624,0,10,4,35
33,550,FillerResp,34,33,33,0,2,1,1,c,2,c,1,780,0,10,5,35
34,551,FillerRespITI,35,34,34,0,1,2,1,c,2,0,0,780,0,10,5,35
35,552,FillerResp,36,35,35,0,2,3,1,c,2,z,0,589,0,10,5,35
36,553,FillerResp,37,36,36,0,2,4,2,z,1,z,1,745,0,10,6,35
37,554,FillerResp,38,37,37,0,2,2,2,z,1,z,1,620,0,10,7,35
38,555,FillerResp,39,38,38,0,1,4,1,z,1,z,1,710,0,10,8,35
39,556,FillerResp,40,39,39,0,1,1,2,c,2,c,1,613,0,10,9,35
40,557,FillerResp,41,40,40,0,1,3,2,z,1,z,1,836,0,10,10,35
41,558,FillerResp,42,41,41,0,1,1,2,c,2,c,1,734,0,10,11,35
42,559,FillerResp,43,42,42,0,2,2,1,z,1,z,1,784,0,10,12,35
43,560,FillerResp,44,43,43,0,2,3,2,c,2,c,1,655,0,10,13,35
44,561,FillerResp,45,44,44,0,2,4,2,z,1,z,1,709,0,10,14,35
45,562,FillerResp,46,45,45,0,2,1,2,c,2,c,1,771,0,10,15,35
46,563,FillerRespITI,47,46,46,0,1,4,1,z,1,0,0,771,0,10,15,35
47,564,FillerResp,48,47,47,0,2,2,1,z,1,z,1,846,0,10,16,35
48,565,FillerResp,49,48,48,0,1,3,1,z,1,z,1,838,0,10,17,35
49,566,FillerResp,50,49,49,0,1,2,2,c,2,c,1,625,0,10,18,35
50,567,FillerResp,51,50,50,0,2,1,1,c,2,c,1,941,0,10,19,35
51,568,FillerResp,52,51,51,0,1,3,1,z,1,z,1,703,0,10,20,35
52,569,FillerResp,53,52,52,0,2,1,1,c,2,c,1,999,0,10,21,35
53,570,FillerResp,54,53,53,0,2,2,2,z,1,z,1,768,0,10,22,35
54,571,FillerResp,55,54,54,0,1,4,1,z,1,z,1,637,0,10,23,35
55,572,FillerResp,56,55,55,0,2,4,1,z,1,z,1,646,0,10,24,35
56,573,FillerResp,57,56,56,0,2,3,2,c,2,c,1,834,0,10,25,35
57,574,FillerResp,58,57,57,0,1,2,1,c,2,c,1,922,0,10,26,35
58,575,FillerResp,59,58,58,0,1,1,2,c,2,c,1,585,0,10,27,35
59,576,FillerResp,60,59,59,0,2,3,1,c,2,z,0,631,0,10,27,35
60,577,FillerResp,61,60,60,0,2,2,2,z,1,c,0,773,0,10,27,35
61,578,FillerResp,62,61,61,0,2,4,2,z,1,z,1,691,0,10,28,35
62,579,FillerResp,63,62,62,0,1,1,1,c,2,c,1,941,0,10,29,35
63,580,FillerResp,64,63,63,0,2,4,1,z,1,z,1,925,0,10,30,35
64,581,FillerResp,65,64,64,0,2,2,2,z,1,z,1,577,0,10,31,35
65,582,FillerResp,66,65,65,0,1,3,1,z,1,z,1,816,0,10,32,35
66,583,FillerResp,67,66,66,0,2,4,1,z,1,z,1,729,0,10,33,35
67,584,FillerResp,68,67,67,0,1,3,1,z,1,z,1,791,0,10,34,35
68,585,FillerResp,69,68,68,0,2,1,1,c,2,c,1,902,0,10,35,35
69,586,FillerResp,70,69,69,0,2,4,2,z,1,z,1,862,0,10,36,35
70,587,FillerResp,71,70,70,0,1,2,1,c,2,c,1,763,0,10,37,35
71,588,FillerResp,72,71,71,0,2,1,1,c,2,c,1,926,0,10,38,35
72,589,FillerResp,73,72,72,0,2,1,2,c,2,c,1,718,0,10,39,35
73,590,FillerResp,74,73,73,0,2,2,2,z,1,z,1,663,0,10,40,35
74,591,FillerResp,75,74,74,0,2,4,2,z,1,z,1,822,0,10,41,35
75,592,FillerResp,76,75,75,0,1,4,1,z,1,z,1,762,0,10,42,35
76,593,FillerResp,77,76,76,0,2,3,1,c,2,c,1,918,0,10,43,35
77,594,FillerResp,78,77,77,0,2,1,2,c,2,c,1,587,0,10,44,35
78,595,FillerRespITI,79,78,78,0,1,2,1,c,2,0,0,587,0,10,44,35
79,596,FillerResp,80,79,79,0,1,3,2,z,1,z,1,666,0,10,45,35
80,597,FillerResp,81,80,80,0,2,3,1,c,2,c,1,748,0,10,46,35
81,598,FillerResp,82,81,81,0,2,4,2,z,1,z,1,842,0,10,47,35
82,599,FillerResp,83,82,82,0,2,2,2,z,1,z,1,547,0,10,48,35
83,600,FillerResp,84,83,83,0,1,1,1,c,2,c,1,738,0,10,49,35
84,601,FillerResp,85,84,84,0,2,2,1,z,1,z,1,970,0,10,50,35
85,602,FillerResp,86,85,85,0,2,1,2,c,2,c,1,801,0,10,51,35
86,603,FillerResp,87,86,86,0,1,3,1,z,1,z,1,680,0,10,52,35
87,604,FillerResp,88,87,87,0,1,4,2,z,1,z,1,651,0,10,53,35
88,605,FillerResp,89,88,88,0,1,1,2,c,2,c,1,568,0,10,54,35
89,606,FillerResp,90,89,89,0,1,4,2,z,1,z,1,687,0,10,55,35
90,607,FillerResp,91,90,90,0,2,3,1,c,2,c,1,882,0,10,56,35
91,608,FillerResp,92,91,91,0,2,1,2,c,2,c,1,566,0,10,57,35
92,609,FillerResp,93,92,92,0,2,3,2,c,2,c,1,446,0,10,58,35
93,610,FillerResp,94,93,93,0,2,2,2,z,1,z,1,604,0,10,59,35
94,611,FillerResp,95,94,94,0,2,2,2,z,1,z,1,776,0,10,60,35
95,612,FillerResp,96,95,95,0,1,4,1,z,1,z,1,653,0,10,61,35
96,613,FillerRespITI,97,96,96,0,2,3,1,c,2,0,0,653,0,10,61,35
97,614,FillerResp,98,97,97,0,2,2,2,z,1,c,0,821,0,10,61,35
98,615,FillerResp,99,98,98,0,2,4,2,z,1,z,1,629,0,10,62,35
99,616,FillerResp,100,99,99,0,2,3,2,c,2,c,1,730,0,10,63,35
100,617,FillerResp,101,100,100,0,2,4,2,z,1,z,1,885,0,10,64,35
101,618,FillerResp,102,101,101,0,2,1,2,c,2,c,1,659,0,10,65,35
102,619,FillerResp,103,102,102,0,2,1,2,c,2,c,1,509,0,10,66,35
103,620,FillerResp,104,103,103,0,1,2,1,c,2,z,0,627,0,10,66,35
104,621,FillerResp,105,104,104,0,2,3,1,c,2,z,0,753,0,10,66,35
105,622,FillerResp,106,105,105,0,1,2,1,c,2,c,1,851,0,10,67,35
106,623,FillerResp,107,106,106,0,2,1,1,c,2,c,1,969,0,10,68,35
107,624,FillerResp,108,107,107,0,2,3,2,c,2,z,0,691,0,10,68,35
108,625,FillerResp,109,108,108,0,2,2,2,z,1,z,1,908,0,10,69,35
109,626,FillerResp,110,109,109,0,2,4,2,z,1,z,1,758,0,10,70,35
110,627,FillerResp,111,110,110,0,1,1,1,c,2,c,1,741,0,10,71,35
111,628,FillerResp,112,111,111,0,2,4,1,z,1,z,1,857,0,10,72,35
112,629,FillerResp,113,112,112,0,2,4,2,z,1,z,1,912,0,10,73,35
113,630,FillerResp,114,113,113,0,1,2,1,c,2,c,1,939,0,10,74,35
114,631,FillerRespITI,115,114,114,0,2,3,1,c,2,0,0,939,0,10,74,35
115,632,FillerResp,116,115,115,0,1,2,1,c,2,c,1,913,0,10,75,35
116,633,FillerResp,117,116,116,0,2,4,1,z,1,z,1,651,0,10,76,35
117,634,FillerResp,118,117,117,0,2,1,2,c,2,c,1,617,0,10,77,35
118,635,FillerResp,119,118,118,0,2,3,2,c,2,z,0,697,0,10,77,35
119,636,FillerResp,120,119,119,0,2,1,2,c,2,c,1,610,0,10,78,35
0,517,FillerResp,1,0,0,0,1,3,0,z,1,z,1,696,0,1,0,36
1,518,FillerResp,2,1,1,0,1,2,0,c,2,z,0,561,0,1,0,36
2,519,FillerResp,3,2,2,0,1,2,0,c,2,c,1,946,0,2,0,36
3,520,FillerResp,4,3,3,0,1,1,0,c,2,c,1,814,0,3,0,36
4,521,FillerResp,5,4,4,0,1,4,0,z,1,z,1,746,0,4,0,36
5,522,FillerRespITI,6,5,5,0,1,4,0,z,1,0,0,746,0,4,0,36
6,523,FillerResp,7,6,6,0,1,1,0,c,2,c,1,657,0,5,0,36
7,524,FillerResp,8,7,7,0,1,3,0,z,1,z,1,633,0,6,0,36
8,525,FillerResp,9,8,8,0,1,1,0,c,2,c,1,651,0,7,0,36
9,526,FillerResp,10,9,9,0,2,3,0,c,2,z,0,502,0,7,0,36
10,527,FillerResp,11,10,10,0,2,3,0,c,2,c,1,827,0,8,0,36
11,528,FillerResp,12,11,11,0,2,2,0,z,1,z,1,981,0,9,0,36
