,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,ObjectStimMatrix,StimSequence,NewStimMatrix,oldLLcounter,oldLScounter,oldNLcounter,oldNScounter,newLScounter,newLLcounter,newNScounter,newNLcounter,keyPressed,Mem,RT,Hit,FA,CR,Miss,subject
54,55,MemResp,3,55,54,54,0,NS,2,5,3,13,11,11,9,4,2,2,3,j,2,1864,1,0,0,0,2
55,56,MemRespITI,3,56,55,55,0,NL,2,2,3,14,11,11,9,4,2,2,3,0,2,1864,0,0,0,0,2
56,57,MemResp,3,57,56,56,0,MS,1,2,3,14,11,11,9,4,2,3,3,k,1,1654,0,0,1,0,2
57,58,MemResp,3,58,57,57,0,NL,2,2,2,15,11,11,9,4,2,3,3,k,2,1536,0,0,0,1,2
58,59,MemResp,3,59,58,58,0,NL,1,4,2,15,11,11,9,4,3,3,3,j,1,1596,0,1,0,0,2
59,60,MemResp,3,60,59,59,0,NS,1,4,1,15,11,11,9,5,3,3,3,k,1,1977,0,0,1,0,2
60,61,MemResp,3,61,60,60,0,NL,1,4,2,15,11,11,9,5,4,3,3,h,1,1598,0,1,0,0,2
61,62,MemRespITI,3,62,61,61,0,NL,2,4,4,16,11,11,9,5,4,3,3,0,2,1598,0,0,0,0,2
62,63,MemResp,3,63,62,62,0,ML,1,5,4,16,11,11,9,5,4,3,4,l,1,1516,0,0,1,0,2
63,64,MemResp,3,64,63,63,0,NS,2,5,2,16,12,11,9,5,4,3,4,l,2,1409,0,0,0,1,2
64,65,MemResp,3,65,64,64,0,NS,2,7,2,16,13,11,9,5,4,3,4,l,2,1483,0,0,0,1,2
65,66,MemResp,3,66,65,65,0,ML,2,12,2,16,13,12,9,5,4,3,4,k,2,1456,0,0,0,1,2
66,67,MemResp,3,67,66,66,0,ML,2,12,2,16,13,13,9,5,4,3,4,j,2,1496,1,0,0,0,2
67,68,MemRespITI,3,68,67,67,0,NL,2,3,2,17,13,13,9,5,4,3,4,0,2,1496,0,0,0,0,2
68,69,MemRespITI,3,69,68,68,0,NL,1,1,2,17,13,13,9,5,5,3,4,0,1,1496,0,0,0,0,2
69,70,MemResp,3,70,69,69,0,NL,1,1,2,17,13,13,9,5,6,3,4,l,1,1518,0,0,1,0,2
70,71,MemResp,3,71,70,70,0,NL,2,1,3,18,13,13,9,5,6,3,4,l,2,1441,0,0,0,1,2
71,72,MemResp,3,72,71,71,0,MS,2,13,3,18,13,13,10,5,6,3,4,l,2,1736,0,0,0,1,2
72,73,MemResp,3,73,72,72,0,MS,2,14,3,18,13,13,11,5,6,3,4,k,2,1742,0,0,0,1,2
73,74,MemResp,3,74,73,73,0,NL,2,4,3,19,13,13,11,5,6,3,4,j,2,1819,1,0,0,0,2
74,75,MemResp,3,75,74,74,0,NL,2,3,3,20,13,13,11,5,6,3,4,k,2,1575,0,0,0,1,2
75,76,MemRespITI,3,76,75,75,0,NS,2,5,3,20,14,13,11,5,6,3,4,0,2,1575,0,0,0,0,2
76,77,MemResp,3,77,76,76,0,ML,2,10,3,20,14,14,11,5,6,3,4,k,2,1813,0,0,0,1,2
77,78,MemResp,3,78,77,77,0,MS,1,12,3,20,14,14,11,5,6,4,4,k,1,1667,0,0,1,0,2
78,79,MemResp,3,79,78,78,0,ML,2,12,2,20,14,15,11,5,6,4,4,j,2,1489,1,0,0,0,2
79,80,MemResp,3,80,79,79,0,ML,2,11,2,20,14,16,11,5,6,4,4,j,2,1961,1,0,0,0,2
80,81,MemResp,3,81,80,80,0,MS,2,15,2,20,14,16,12,5,6,4,4,h,2,1647,1,0,0,0,2
81,82,MemResp,3,82,81,81,0,MS,2,14,2,20,14,16,13,5,6,4,4,j,2,2010,1,0,0,0,2
82,83,MemResp,3,83,82,82,0,NL,1,11,2,20,14,16,13,5,7,4,4,j,1,1653,0,1,0,0,2
83,84,MemResp,3,84,83,83,0,ML,2,11,3,20,14,17,13,5,7,4,4,j,2,1776,1,0,0,0,2
84,85,MemRespITI,3,85,84,84,0,MS,1,4,3,20,14,17,13,5,7,5,4,0,1,1776,0,0,0,0,2
85,86,MemResp,3,86,85,85,0,NS,1,4,1,20,14,17,13,6,7,5,4,k,1,1237,0,0,1,0,2
86,87,MemResp,3,87,0,86,1,NL,2,4,4,21,14,17,13,6,7,5,4,j,2,1746,1,0,0,0,2
87,88,MemResp,3,88,1,87,1,ML,2,9,4,21,14,18,13,6,7,5,4,j,2,1576,1,0,0,0,2
88,89,MemResp,3,89,2,88,1,NL,2,4,4,22,14,18,13,6,7,5,4,k,2,1544,0,0,0,1,2
89,90,MemResp,3,90,3,89,1,NS,2,8,4,22,15,18,13,6,7,5,4,k,2,1839,0,0,0,1,2
90,91,MemResp,3,91,4,90,1,ML,1,14,4,22,15,18,13,6,7,5,5,k,1,1448,0,0,1,0,2
91,92,MemResp,3,92,5,91,1,MS,2,14,3,22,15,18,14,6,7,5,5,l,2,1905,0,0,0,1,2
92,93,MemResp,3,93,6,92,1,ML,2,11,3,22,15,19,14,6,7,5,5,l,2,1263,0,0,0,1,2
93,94,MemResp,3,94,7,93,1,MS,2,16,3,22,15,19,15,6,7,5,5,k,2,1597,0,0,0,1,2
94,95,MemResp,3,95,8,94,1,NL,2,1,3,23,15,19,15,6,7,5,5,j,2,1564,1,0,0,0,2
95,96,MemResp,3,96,9,95,1,NL,2,2,3,24,15,19,15,6,7,5,5,j,2,1572,1,0,0,0,2
96,97,MemResp,3,97,10,96,1,MS,1,14,3,24,15,19,15,6,7,6,5,l,1,1861,0,0,1,0,2
97,98,MemResp,3,98,11,97,1,MS,2,14,1,24,15,19,16,6,7,6,5,h,2,1433,1,0,0,0,2
98,99,MemResp,3,99,12,98,1,NS,2,8,1,24,16,19,16,6,7,6,5,k,2,1861,0,0,0,1,2
99,100,MemResp,3,100,13,99,1,MS,2,15,1,24,16,19,17,6,7,6,5,j,2,1515,1,0,0,0,2
100,101,MemResp,3,101,14,100,1,MS,2,13,1,24,16,19,18,6,7,6,5,j,2,1447,1,0,0,0,2
101,102,MemResp,3,102,15,101,1,NS,2,7,1,24,17,19,18,6,7,6,5,h,2,1348,1,0,0,0,2
102,103,MemResp,3,103,16,102,1,NL,2,1,1,25,17,19,18,6,7,6,5,j,2,1958,1,0,0,0,2
103,104,MemResp,3,104,17,103,1,NS,2,5,1,25,18,19,18,6,7,6,5,j,2,1608,1,0,0,0,2
104,105,MemResp,3,105,18,104,1,NS,1,16,1,25,18,19,18,7,7,6,5,k,1,1817,0,0,1,0,2
105,106,MemResp,3,106,19,105,1,MS,2,16,3,25,18,19,19,7,7,6,5,k,2,1412,0,0,0,1,2
106,107,MemResp,3,107,20,106,1,MS,2,15,3,25,18,19,20,7,7,6,5,h,2,1308,1,0,0,0,2
107,108,MemResp,3,108,21,107,1,NS,2,8,3,25,19,19,20,7,7,6,5,h,2,1529,1,0,0,0,2
108,109,MemRespITI,3,109,22,108,1,MS,1,11,3,25,19,19,20,7,7,7,5,0,1,1529,0,0,0,0,2
109,110,MemResp,3,110,23,109,1,ML,2,11,3,25,19,20,20,7,7,7,5,k,2,1345,0,0,0,1,2
110,111,MemResp,3,111,24,110,1,NL,2,4,3,26,19,20,20,7,7,7,5,j,2,1573,1,0,0,0,2
111,112,MemResp,3,112,25,111,1,ML,2,12,3,26,19,21,20,7,7,7,5,k,2,1533,0,0,0,1,2
112,113,MemResp,3,113,26,112,1,ML,2,12,3,26,19,22,20,7,7,7,5,j,2,1931,1,0,0,0,2
113,114,MemResp,3,114,27,113,1,NS,2,5,3,26,20,22,20,7,7,7,5,l,2,1781,0,0,0,1,2
114,115,MemResp,3,115,28,114,1,MS,1,14,3,26,20,22,20,7,7,8,5,h,1,1487,0,1,0,0,2
115,116,MemResp,3,116,29,115,1,MS,2,14,4,26,20,22,21,7,7,8,5,h,2,1554,1,0,0,0,2
116,117,MemResp,3,117,30,116,1,ML,1,6,4,26,20,22,21,7,7,8,6,h,1,1416,0,1,0,0,2
117,118,MemResp,3,118,31,117,1,ML,1,6,4,26,20,22,21,7,7,8,7,j,1,1671,0,1,0,0,2
118,119,MemResp,3,119,32,118,1,NL,1,6,2,26,20,22,21,7,8,8,7,h,1,1466,0,1,0,0,2
119,120,MemRespITI,3,120,33,119,1,MS,1,6,3,26,20,22,21,7,8,9,7,0,1,1466,0,0,0,0,2
120,121,MemResp,3,121,34,120,1,ML,1,6,4,26,20,22,21,7,8,9,8,j,1,1331,0,1,0,0,2
121,122,MemResp,3,122,35,121,1,NS,2,6,1,26,21,22,21,7,8,9,8,h,2,1271,1,0,0,0,2
122,123,MemResp,3,123,36,122,1,ML,2,12,1,26,21,23,21,7,8,9,8,h,2,1342,1,0,0,0,2
123,124,MemResp,3,124,37,123,1,NS,1,14,1,26,21,23,21,8,8,9,8,l,1,1703,0,0,1,0,2
124,125,MemResp,3,125,38,124,1,MS,2,14,3,26,21,23,22,8,8,9,8,l,2,1369,0,0,0,1,2
125,126,MemResp,3,126,39,125,1,MS,1,9,3,26,21,23,22,8,8,10,8,k,1,1481,0,0,1,0,2
126,127,MemResp,3,127,40,126,1,ML,2,9,4,26,21,24,22,8,8,10,8,k,2,1468,0,0,0,1,2
127,128,MemResp,3,128,41,127,1,MS,2,16,4,26,21,24,23,8,8,10,8,h,2,1399,1,0,0,0,2
128,129,MemResp,3,129,42,128,1,MS,2,15,4,26,21,24,24,8,8,10,8,k,2,1757,0,0,0,1,2
129,130,MemResp,3,130,43,129,1,NS,2,8,4,26,22,24,24,8,8,10,8,k,2,1599,0,0,0,1,2
130,131,MemResp,3,131,44,130,1,ML,2,9,4,26,22,25,24,8,8,10,8,h,2,1253,1,0,0,0,2
131,132,MemResp,3,132,45,131,1,MS,2,13,4,26,22,25,25,8,8,10,8,h,2,1179,1,0,0,0,2
132,133,MemResp,3,133,46,132,1,ML,1,15,4,26,22,25,25,8,8,10,9,j,1,1573,0,1,0,0,2
133,134,MemResp,3,134,47,133,1,MS,2,15,2,26,22,25,26,8,8,10,9,l,2,1855,0,0,0,1,2
134,135,MemResp,3,135,48,134,1,NL,2,3,2,27,22,25,26,8,8,10,9,h,2,1760,1,0,0,0,2
135,136,MemResp,3,136,49,135,1,NL,1,6,2,27,22,25,26,8,9,10,9,h,1,1613,0,1,0,0,2
136,137,MemResp,3,137,50,136,1,NS,2,6,3,27,23,25,26,8,9,10,9,h,2,1471,1,0,0,0,2
137,138,MemResp,3,138,51,137,1,MS,1,5,3,27,23,25,26,8,9,11,9,h,1,1371,0,1,0,0,2
138,139,MemResp,3,139,52,138,1,NS,2,5,1,27,24,25,26,8,9,11,9,j,2,1542,1,0,0,0,2
139,140,MemResp,3,140,53,139,1,NS,2,6,1,27,25,25,26,8,9,11,9,h,2,1361,1,0,0,0,2
140,141,MemResp,3,141,54,140,1,NS,1,4,1,27,25,25,26,9,9,11,9,j,1,1617,0,1,0,0,2
141,142,MemResp,3,142,55,141,1,NL,2,4,2,28,25,25,26,9,9,11,9,h,2,1142,1,0,0,0,2
142,143,MemResp,3,143,56,142,1,ML,2,9,2,28,25,26,26,9,9,11,9,j,2,1292,1,0,0,0,2
143,144,MemResp,3,144,57,143,1,ML,2,10,2,28,25,27,26,9,9,11,9,h,2,1224,1,0,0,0,2
144,145,MemResp,3,145,58,144,1,NL,1,6,2,28,25,27,26,9,10,11,9,h,1,1303,0,1,0,0,2
145,146,MemResp,3,146,59,145,1,ML,1,6,4,28,25,27,26,9,10,11,10,j,1,1646,0,1,0,0,2
146,147,MemResp,3,147,60,146,1,NS,1,6,1,28,25,27,26,10,10,11,10,j,1,1816,0,1,0,0,2
147,148,MemResp,3,148,61,147,1,NS,2,6,1,28,26,27,26,10,10,11,10,h,2,1485,1,0,0,0,2
148,149,MemResp,3,149,62,148,1,MS,2,15,1,28,26,27,27,10,10,11,10,h,2,1306,1,0,0,0,2
149,150,MemResp,3,150,63,149,1,NL,2,4,1,29,26,27,27,10,10,11,10,h,2,1307,1,0,0,0,2
150,151,MemResp,3,151,64,150,1,NS,2,7,1,29,27,27,27,10,10,11,10,j,2,1348,1,0,0,0,2
151,152,MemResp,3,152,65,151,1,MS,2,14,1,29,27,27,28,10,10,11,10,h,2,1236,1,0,0,0,2
152,153,MemResp,3,153,66,152,1,MS,2,13,1,29,27,27,29,10,10,11,10,j,2,1456,1,0,0,0,2
153,154,MemResp,3,154,67,153,1,NS,2,7,1,29,28,27,29,10,10,11,10,j,2,1315,1,0,0,0,2
154,155,MemResp,3,155,68,154,1,ML,2,11,1,29,28,28,29,10,10,11,10,h,2,1172,1,0,0,0,2
155,156,MemResp,3,156,69,155,1,NS,1,8,1,29,28,28,29,11,10,11,10,j,1,1752,0,1,0,0,2
156,157,MemResp,3,157,70,156,1,NS,2,8,2,29,29,28,29,11,10,11,10,j,2,1439,1,0,0,0,2
157,158,MemResp,3,158,71,157,1,ML,2,10,2,29,29,29,29,11,10,11,10,h,2,1173,1,0,0,0,2
158,159,MemResp,3,159,72,158,1,NS,2,6,2,29,30,29,29,11,10,11,10,j,2,1600,1,0,0,0,2
159,160,MemResp,3,160,73,159,1,NS,2,6,2,29,31,29,29,11,10,11,10,h,2,1252,1,0,0,0,2
160,161,MemResp,3,161,74,160,1,NL,1,10,2,29,31,29,29,11,11,11,10,h,1,1108,0,1,0,0,2
161,162,MemResp,3,162,75,161,1,ML,2,10,4,29,31,30,29,11,11,11,10,h,2,1603,1,0,0,0,2
162,163,MemResp,3,163,76,162,1,NL,2,2,4,30,31,30,29,11,11,11,10,j,2,1533,1,0,0,0,2
163,164,MemRespITI,3,164,77,163,1,ML,2,9,4,30,31,31,29,11,11,11,10,0,2,1533,0,0,0,0,2
164,165,MemResp,3,165,78,164,1,ML,2,10,4,30,31,32,29,11,11,11,10,j,2,1309,1,0,0,0,2
165,166,MemResp,3,166,79,165,1,NS,2,8,4,30,32,32,29,11,11,11,10,h,2,1379,1,0,0,0,2
166,167,MemResp,3,167,80,166,1,NL,2,1,4,31,32,32,29,11,11,11,10,j,2,1414,1,0,0,0,2
167,168,MemResp,3,168,81,167,1,ML,1,16,4,31,32,32,29,11,11,11,11,j,1,1740,0,1,0,0,2
168,169,MemResp,3,169,82,168,1,MS,2,16,,31,32,32,30,11,11,11,11,l,2,1680,0,0,0,1,2
169,170,MemResp,3,170,83,169,1,NL,2,1,,32,32,32,30,11,11,11,11,j,2,1462,1,0,0,0,2
170,171,MemResp,3,171,84,170,1,MS,2,16,,32,32,32,31,11,11,11,11,k,2,1737,0,0,0,1,2
171,172,MemResp,3,172,85,171,1,MS,2,13,,32,32,32,32,11,11,11,11,k,2,1491,0,0,0,1,2
0,1,MemRespITI,6,1,0,0,0,NS,2,5,,0,1,0,0,0,0,0,0,0,2,,0,0,0,0,3
1,2,MemResp,6,2,1,1,0,ML,1,3,4,0,1,0,0,0,0,0,1,k,1,1723,0,0,1,0,3
2,3,MemResp,6,3,2,2,0,NL,2,3,1,1,1,0,0,0,0,0,1,j,2,1529,1,0,0,0,3
3,4,MemResp,6,4,3,3,0,MS,2,14,1,1,1,0,1,0,0,0,1,j,2,1123,1,0,0,0,3
4,5,MemResp,6,5,4,4,0,NS,2,7,1,1,2,0,1,0,0,0,1,l,2,1821,0,0,0,1,3
5,6,MemResp,6,6,5,5,0,NS,1,2,1,1,2,0,1,1,0,0,1,l,1,1827,0,0,1,0,3
6,7,MemRespITI,6,7,6,6,0,NL,2,2,4,2,2,0,1,1,0,0,1,0,2,1827,0,0,0,0,3
7,8,MemResp,6,8,7,7,0,NL,2,1,4,3,2,0,1,1,0,0,1,k,2,1857,0,0,0,1,3
8,9,MemRespITI,6,9,8,8,0,ML,1,3,4,3,2,0,1,1,0,0,2,0,1,1857,0,0,0,0,3
9,10,MemResp,6,10,9,9,0,NL,2,3,1,4,2,0,1,1,0,0,2,k,2,1070,0,0,0,1,3
10,11,MemResp,6,11,10,10,0,MS,2,14,1,4,2,0,2,1,0,0,2,k,2,1575,0,0,0,1,3
11,12,MemResp,6,12,11,11,0,ML,2,11,1,4,2,1,2,1,0,0,2,j,2,1090,1,0,0,0,3
12,13,MemResp,6,13,12,12,0,NS,2,5,1,4,3,1,2,1,0,0,2,k,2,1107,0,0,0,1,3
13,14,MemResp,6,14,13,13,0,ML,2,12,1,4,3,2,2,1,0,0,2,j,2,739,1,0,0,0,3
14,15,MemResp,6,15,14,14,0,ML,2,9,1,4,3,3,2,1,0,0,2,j,2,1270,1,0,0,0,3
15,16,MemResp,6,16,15,15,0,ML,2,12,1,4,3,4,2,1,0,0,2,k,2,1356,0,0,0,1,3
16,17,MemResp,6,17,16,16,0,ML,2,10,1,4,3,5,2,1,0,0,2,l,2,1341,0,0,0,1,3
17,18,MemResp,6,18,17,17,0,NS,1,1,1,4,3,5,2,2,0,0,2,k,1,958,0,0,1,0,3
18,19,MemResp,6,19,18,18,0,NL,2,1,3,5,3,5,2,2,0,0,2,k,2,609,0,0,0,1,3
19,20,MemResp,6,20,19,19,0,MS,1,15,3,5,3,5,2,2,0,1,2,k,1,1073,0,0,1,0,3
20,21,MemResp,6,21,20,20,0,MS,2,15,2,5,3,5,3,2,0,1,2,j,2,1059,1,0,0,0,3
21,22,MemRespITI,6,22,21,21,0,MS,2,13,2,5,3,5,4,2,0,1,2,0,2,1059,0,0,0,0,3
22,23,MemResp,6,23,22,22,0,MS,2,14,2,5,3,5,5,2,0,1,2,j,2,1143,1,0,0,0,3
23,24,MemResp,6,24,23,23,0,ML,2,12,2,5,3,6,5,2,0,1,2,k,2,1081,0,0,0,1,3
24,25,MemRespITI,6,25,24,24,0,NL,1,7,2,5,3,6,5,2,1,1,2,,,,,,,,3
25,27,MemResp,6,26,25,25,0,NS,2,7,4,5,4,6,5,2,1,1,2,l,2,1330,0,0,0,1,3
26,28,MemRespITI,6,27,26,26,0,ML,1,5,4,5,4,6,5,2,1,1,3,,,,,,,,3
27,30,MemResp,6,28,27,27,0,NS,2,5,1,5,5,6,5,2,1,1,3,j,2,1024,1,0,0,0,3
28,31,MemResp,6,29,28,28,0,NS,1,11,1,5,5,6,5,3,1,1,3,l,1,1296,0,0,1,0,3
29,32,MemResp,6,30,29,29,0,NS,1,11,1,5,5,6,5,4,1,1,3,k,1,968,0,0,1,0,3
30,33,MemRespITI,6,31,30,30,0,NS,1,11,1,5,5,6,5,5,1,1,3,,,,,,,,3
31,35,MemResp,6,32,31,31,0,ML,2,11,3,5,5,7,5,5,1,1,3,l,2,1326,0,0,0,1,3
32,36,MemRespITI,6,33,32,32,0,MS,2,13,3,5,5,7,6,5,1,1,3,,,,,,,,3
33,38,MemResp,6,34,33,33,0,NS,2,6,3,5,6,7,6,5,1,1,3,k,2,998,0,0,0,1,3
34,39,MemResp,6,35,34,34,0,NL,2,4,3,6,6,7,6,5,1,1,3,k,2,1350,0,0,0,1,3
35,40,MemRespITI,6,36,35,35,0,MS,2,13,3,6,6,7,7,5,1,1,3,,,,,,,,3
36,42,MemRespITI,6,37,36,36,0,MS,2,15,3,6,6,7,8,5,1,1,3,a,2,1350,0,0,0,0,3
37,43,MemResp,6,38,37,37,0,MS,1,2,3,6,6,7,8,5,1,2,3,h,1,1222,0,1,0,0,3
38,44,MemResp,6,39,38,38,0,NL,2,2,3,7,6,7,8,5,1,2,3,j,2,1471,1,0,0,0,3
39,45,MemResp,6,40,39,39,0,ML,2,11,3,7,6,8,8,5,1,2,3,h,2,1280,1,0,0,0,3
40,46,MemResp,6,41,40,40,0,MS,2,15,3,7,6,8,9,5,1,2,3,h,2,753,1,0,0,0,3
41,47,MemResp,6,42,41,41,0,ML,2,9,3,7,6,9,9,5,1,2,3,h,2,792,1,0,0,0,3
42,48,MemResp,6,43,42,42,0,ML,2,11,3,7,6,10,9,5,1,2,3,l,2,1911,0,0,0,1,3
43,49,MemResp,6,44,43,43,0,MS,1,8,3,7,6,10,9,5,1,3,3,j,1,903,0,1,0,0,3
44,50,MemRespITI,6,45,44,44,0,NL,1,8,2,7,6,10,9,5,2,3,3,0,1,903,0,0,0,0,3
45,51,MemResp,6,46,45,45,0,NS,2,8,3,7,7,10,9,5,2,3,3,h,2,1095,1,0,0,0,3
46,52,MemResp,6,47,46,46,0,NL,2,2,3,8,7,10,9,5,2,3,3,h,2,1951,1,0,0,0,3
47,53,MemResp,6,48,47,47,0,MS,2,15,3,8,7,10,10,5,2,3,3,l,2,1823,0,0,0,1,3
48,54,MemResp,6,49,48,48,0,MS,2,13,3,8,7,10,11,5,2,3,3,k,2,1609,0,0,0,1,3
49,55,MemResp,6,50,49,49,0,NS,2,5,3,8,8,10,11,5,2,3,3,h,2,1073,1,0,0,0,3
50,56,MemResp,6,51,50,50,0,NS,2,7,3,8,9,10,11,5,2,3,3,h,2,1242,1,0,0,0,3
51,57,MemResp,6,52,51,51,0,NS,2,7,3,8,10,10,11,5,2,3,3,h,2,1193,1,0,0,0,3
52,58,MemResp,6,53,52,52,0,ML,2,9,3,8,10,11,11,5,2,3,3,h,2,1139,1,0,0,0,3
53,59,MemResp,6,54,53,53,0,MS,2,16,3,8,10,11,12,5,2,3,3,k,2,1724,0,0,0,1,3
54,60,MemResp,6,55,54,54,0,NS,2,8,3,8,11,11,12,5,2,3,3,h,2,894,1,0,0,0,3
55,61,MemResp,6,56,55,55,0,NL,2,1,3,9,11,11,12,5,2,3,3,h,2,1028,1,0,0,0,3
56,62,MemResp,6,57,56,56,0,ML,2,10,3,9,11,12,12,5,2,3,3,h,2,870,1,0,0,0,3
57,63,MemResp,6,58,57,57,0,MS,1,3,3,9,11,12,12,5,2,4,3,h,1,840,0,1,0,0,3
58,64,MemResp,6,59,58,58,0,NL,2,3,1,10,11,12,12,5,2,4,3,h,2,891,1,0,0,0,3
59,65,MemResp,6,60,59,59,0,NS,1,14,1,10,11,12,12,6,2,4,3,k,1,1858,0,0,1,0,3
60,66,MemResp,6,61,60,60,0,MS,1,14,3,10,11,12,12,6,2,5,3,k,1,1364,0,0,1,0,3
61,67,MemResp,6,62,61,61,0,MS,2,14,2,10,11,12,13,6,2,5,3,k,2,1436,0,0,0,1,3
62,68,MemResp,6,63,62,62,0,ML,2,11,2,10,11,13,13,6,2,5,3,k,2,1275,0,0,0,1,3
63,69,MemResp,6,64,63,63,0,NS,2,6,2,10,12,13,13,6,2,5,3,k,2,1426,0,0,0,1,3
64,70,MemResp,6,65,64,64,0,MS,2,16,2,10,12,13,14,6,2,5,3,h,2,962,1,0,0,0,3
65,71,MemResp,6,66,65,65,0,ML,2,10,2,10,12,14,14,6,2,5,3,h,2,860,1,0,0,0,3
66,72,MemResp,6,67,66,66,0,NS,2,7,2,10,13,14,14,6,2,5,3,k,2,1181,0,0,0,1,3
67,73,MemResp,6,68,67,67,0,NS,2,5,2,10,14,14,14,6,2,5,3,h,2,814,1,0,0,0,3
68,74,MemResp,6,69,68,68,0,NL,1,3,2,10,14,14,14,6,3,5,3,j,1,1511,0,1,0,0,3
69,75,MemResp,6,70,69,69,0,NL,2,3,2,11,14,14,14,6,3,5,3,h,2,864,1,0,0,0,3
70,76,MemResp,6,71,70,70,0,NL,1,9,2,11,14,14,14,6,4,5,3,k,1,1202,0,0,1,0,3
71,77,MemResp,6,72,71,71,0,ML,2,9,2,11,14,15,14,6,4,5,3,k,2,1730,0,0,0,1,3
72,78,MemResp,6,73,72,72,0,NL,1,11,2,11,14,15,14,6,5,5,3,k,1,1475,0,0,1,0,3
73,79,MemResp,6,74,73,73,0,ML,2,11,3,11,14,16,14,6,5,5,3,k,2,1100,0,0,0,1,3
74,80,MemResp,6,75,74,74,0,NL,2,2,3,12,14,16,14,6,5,5,3,k,2,1139,0,0,0,1,3
75,81,MemResp,6,76,75,75,0,ML,2,11,3,12,14,17,14,6,5,5,3,k,2,1172,0,0,0,1,3
76,82,MemResp,6,77,76,76,0,MS,2,16,3,12,14,17,15,6,5,5,3,h,2,1725,1,0,0,0,3
77,83,MemResp,6,78,77,77,0,MS,2,15,3,12,14,17,16,6,5,5,3,j,2,1894,1,0,0,0,3
78,84,MemResp,6,79,78,78,0,MS,2,14,3,12,14,17,17,6,5,5,3,k,2,1190,0,0,0,1,3
79,85,MemResp,6,80,79,79,0,NL,2,2,3,13,14,17,17,6,5,5,3,j,2,1558,1,0,0,0,3
80,86,MemResp,6,81,80,80,0,NS,2,6,3,13,15,17,17,6,5,5,3,j,2,631,1,0,0,0,3
81,87,MemResp,6,82,81,81,0,MS,1,9,3,13,15,17,17,6,5,6,3,k,1,1424,0,0,1,0,3
82,88,MemResp,6,83,82,82,0,MS,1,9,3,13,15,17,17,6,5,7,3,k,1,1517,0,0,1,0,3
83,89,MemResp,6,84,83,83,0,NS,1,9,1,13,15,17,17,7,5,7,3,k,1,1567,0,0,1,0,3
84,90,MemResp,6,85,84,84,0,ML,2,9,4,13,15,18,17,7,5,7,3,k,2,1361,0,0,0,1,3
85,91,MemResp,6,86,85,85,0,NL,2,1,4,14,15,18,17,7,5,7,3,k,2,1322,0,0,0,1,3
86,92,MemResp,6,87,0,86,1,ML,1,16,4,14,15,18,17,7,5,7,4,k,1,1469,0,0,1,0,3
87,93,MemResp,6,88,1,87,1,MS,2,16,4,14,15,18,18,7,5,7,4,k,2,1016,0,0,0,1,3
88,94,MemResp,6,89,2,88,1,NS,2,8,4,14,16,18,18,7,5,7,4,h,2,1079,1,0,0,0,3
89,95,MemResp,6,90,3,89,1,NS,2,6,4,14,17,18,18,7,5,7,4,h,2,1257,1,0,0,0,3
90,96,MemResp,6,91,4,90,1,ML,1,6,4,14,17,18,18,7,5,7,5,k,1,1208,0,0,1,0,3
91,97,MemResp,6,92,5,91,1,NS,2,6,4,14,18,18,18,7,5,7,5,h,2,1273,1,0,0,0,3
92,98,MemResp,6,93,6,92,1,ML,1,4,4,14,18,18,18,7,5,7,6,k,1,993,0,0,1,0,3
93,99,MemResp,6,94,7,93,1,NS,1,4,1,14,18,18,18,8,5,7,6,k,1,1475,0,0,1,0,3
94,100,MemResp,6,95,8,94,1,NL,2,4,2,15,18,18,18,8,5,7,6,k,2,898,0,0,0,1,3
95,101,MemResp,6,96,9,95,1,NS,2,7,2,15,19,18,18,8,5,7,6,k,2,1284,0,0,0,1,3
96,102,MemResp,6,97,10,96,1,ML,2,9,2,15,19,19,18,8,5,7,6,k,2,1292,0,0,0,1,3
97,103,MemResp,6,98,11,97,1,NS,2,7,2,15,20,19,18,8,5,7,6,h,2,1083,1,0,0,0,3
98,104,MemResp,6,99,12,98,1,MS,2,13,2,15,20,19,19,8,5,7,6,k,2,1036,0,0,0,1,3
99,105,MemResp,6,100,13,99,1,NS,2,8,2,15,21,19,19,8,5,7,6,h,2,885,1,0,0,0,3
100,106,MemResp,6,101,14,100,1,NL,2,4,2,16,21,19,19,8,5,7,6,h,2,1701,1,0,0,0,3
101,107,MemResp,6,102,15,101,1,NS,2,7,2,16,22,19,19,8,5,7,6,h,2,1148,1,0,0,0,3
102,108,MemResp,6,103,16,102,1,NS,2,8,2,16,23,19,19,8,5,7,6,h,2,805,1,0,0,0,3
103,109,MemResp,6,104,17,103,1,NL,1,10,2,16,23,19,19,8,6,7,6,k,1,1177,0,0,1,0,3
104,110,MemResp,6,105,18,104,1,ML,2,10,4,16,23,20,19,8,6,7,6,k,2,1186,0,0,0,1,3
105,111,MemResp,6,106,19,105,1,NS,2,6,4,16,24,20,19,8,6,7,6,h,2,1194,1,0,0,0,3
106,112,MemResp,6,107,20,106,1,ML,2,11,4,16,24,21,19,8,6,7,6,h,2,961,1,0,0,0,3
107,113,MemResp,6,108,21,107,1,NL,2,1,4,17,24,21,19,8,6,7,6,k,2,971,0,0,0,1,3
108,114,MemResp,6,109,22,108,1,ML,1,2,4,17,24,21,19,8,6,7,7,l,1,1691,0,0,1,0,3
