,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,LLCounter,LSCounter,NLCounter,NSCounter,Action,Category,StimCategory,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,subject
12,12,Resp,1,13,12,12,0,5,2,2,4,2,MS,BS,15,2,b,b,1,739,1,16
13,13,Resp,1,14,13,13,0,6,2,2,4,1,NL,RS,1,1,v,v,1,925,1,16
14,14,Resp,1,15,14,14,0,7,2,2,4,1,NL,RS,1,1,v,v,1,1145,1,16
15,15,Resp,1,16,15,15,0,7,2,2,5,2,MS,BS,15,2,b,b,1,960,1,16
16,16,Resp,1,17,16,16,0,7,2,3,5,4,ML,BC,12,4,m,m,1,964,1,16
17,17,Resp,1,18,17,17,0,7,3,3,5,4,NS,BC,8,4,m,m,1,488,1,16
18,18,Resp,1,19,18,18,0,7,3,3,6,2,MS,BS,15,2,b,b,1,1091,1,16
19,19,Resp,1,20,19,19,0,7,3,3,7,4,MS,BC,16,4,m,m,1,935,1,16
20,20,Resp,1,21,20,20,0,7,3,4,7,4,ML,BC,12,4,m,m,1,572,1,16
21,21,Resp,1,22,21,21,0,7,3,5,7,1,ML,RS,9,1,v,v,1,1056,1,16
22,22,Resp,1,23,22,22,0,7,3,6,7,3,ML,RC,10,3,n,n,1,1094,1,16
23,23,Resp,1,24,23,23,0,7,3,6,8,3,MS,RC,14,3,n,n,1,1016,1,16
24,24,Resp,1,25,24,24,0,7,4,6,8,4,NS,BC,8,4,m,m,1,870,1,16
25,25,Resp,1,26,25,25,0,7,5,6,8,1,NS,RS,5,1,v,v,1,932,1,16
26,26,Resp,1,27,26,26,0,7,5,6,9,1,MS,RS,13,1,v,v,1,617,1,16
27,27,Resp,1,28,27,27,0,7,6,6,9,3,NS,RC,6,3,n,n,1,717,1,16
28,28,Resp,1,29,28,28,0,8,6,6,9,1,NL,RS,1,1,v,v,1,786,1,16
29,29,Resp,1,30,29,29,0,8,7,6,9,4,NS,BC,8,4,m,m,1,934,1,16
30,30,Resp,1,31,30,30,0,8,7,6,10,1,MS,RS,13,1,v,v,1,1107,1,16
31,31,RespITI,1,32,31,31,0,8,7,6,11,3,MS,RC,14,3,n,0,0,1107,3,16
32,32,Resp,1,33,32,32,0,8,8,6,11,1,NS,RS,5,1,v,v,1,745,1,16
33,33,RespITI,1,34,33,33,0,8,9,6,11,4,NS,BC,8,4,m,0,0,745,3,16
34,34,Resp,1,35,34,34,0,8,9,6,12,1,MS,RS,13,1,v,v,1,697,1,16
35,35,Resp,1,36,35,35,0,8,9,7,12,3,ML,RC,10,3,n,n,1,877,1,16
36,36,Resp,1,37,36,36,0,8,10,7,12,2,NS,BS,7,2,b,b,1,1169,1,16
37,37,Resp,1,38,37,37,0,8,10,7,13,4,MS,BC,16,4,m,m,1,885,1,16
38,38,Resp,1,39,38,38,0,8,10,7,14,4,MS,BC,16,4,m,m,1,649,1,16
39,39,Resp,1,40,39,39,0,8,10,8,14,4,ML,BC,12,4,m,m,1,759,1,16
40,40,Resp,1,41,40,40,0,8,10,9,14,1,ML,RS,9,1,v,v,1,715,1,16
41,41,Resp,1,42,41,41,0,9,10,9,14,3,NL,RC,2,3,n,n,1,751,1,16
42,42,Resp,1,43,42,42,0,10,10,9,14,3,NL,RC,2,3,n,n,1,749,1,16
43,43,Resp,1,44,43,43,0,10,10,9,15,2,MS,BS,15,2,b,b,1,895,1,16
44,44,Resp,1,45,44,44,0,10,11,9,15,3,NS,RC,6,3,n,n,1,779,1,16
45,45,Resp,1,46,45,45,0,10,11,9,16,3,MS,RC,14,3,n,n,1,671,1,16
46,46,Resp,1,47,46,46,0,10,11,10,16,1,ML,RS,9,1,v,v,1,701,1,16
47,47,Resp,1,48,47,47,0,10,11,11,16,2,ML,BS,11,2,b,b,1,625,1,16
48,48,Resp,1,49,48,48,0,10,11,11,17,3,MS,RC,14,3,n,n,1,806,1,16
49,49,Resp,1,50,49,49,0,10,12,11,17,4,NS,BC,8,4,m,m,1,1160,1,16
50,50,Resp,1,51,50,50,0,10,13,11,17,3,NS,RC,6,3,n,n,1,743,1,16
51,51,Resp,1,52,51,51,0,10,13,12,17,1,ML,RS,9,1,v,v,1,539,1,16
52,52,Resp,1,53,52,52,0,10,13,12,18,4,MS,BC,16,4,m,m,1,805,1,16
53,53,Resp,1,54,53,53,0,10,13,12,19,3,MS,RC,14,3,n,n,1,739,1,16
54,54,Resp,1,55,54,54,0,10,13,13,19,3,ML,RC,10,3,n,n,1,630,1,16
55,55,Resp,1,56,55,55,0,10,14,13,19,1,NS,RS,5,1,v,v,1,609,1,16
56,56,Resp,1,57,56,56,0,11,14,13,19,3,NL,RC,2,3,n,n,1,1174,1,16
57,57,Resp,1,58,57,57,0,11,15,13,19,3,NS,RC,6,3,n,n,1,866,1,16
58,58,Resp,1,59,58,58,0,11,15,13,20,1,MS,RS,13,1,v,v,1,1247,1,16
59,59,Resp,1,60,59,59,0,11,15,13,21,2,MS,BS,15,2,b,b,1,890,1,16
60,60,Resp,1,61,60,60,0,11,15,13,22,4,MS,BC,16,4,m,m,1,616,1,16
61,61,Resp,1,62,61,61,0,11,15,14,22,2,ML,BS,11,2,b,b,1,796,1,16
62,62,Resp,1,63,62,62,0,12,15,14,22,3,NL,RC,2,3,n,m,0,994,2,16
63,63,Resp,1,64,63,63,0,12,15,14,23,2,MS,BS,15,2,b,b,1,1126,1,16
64,64,Resp,1,65,64,64,0,12,15,14,24,2,MS,BS,15,2,b,b,1,930,1,16
65,65,Resp,1,66,65,65,0,13,15,14,24,2,NL,BS,3,2,b,b,1,574,1,16
66,66,Resp,1,67,66,66,0,13,15,15,24,4,ML,BC,12,4,m,m,1,1197,1,16
67,67,Resp,1,68,67,67,0,14,15,15,24,2,NL,BS,3,2,b,n,0,761,2,16
68,68,Resp,1,69,68,68,0,14,16,15,24,3,NS,RC,6,3,n,m,0,1007,2,16
69,69,Resp,1,70,69,69,0,14,16,15,25,3,MS,RC,14,3,n,n,1,974,1,16
70,70,RespITI,1,71,70,70,0,14,17,15,25,2,NS,BS,7,2,b,0,0,974,3,16
71,71,Resp,1,72,71,71,0,15,17,15,25,4,NL,BC,4,4,m,m,1,946,1,16
72,72,Resp,1,73,72,72,0,15,17,16,25,2,ML,BS,11,2,b,n,0,1016,2,16
73,73,RespITI,1,74,73,73,0,15,17,17,25,4,ML,BC,12,4,m,0,0,1016,3,16
74,74,Resp,1,75,74,74,0,15,17,17,26,4,MS,BC,16,4,m,m,1,1144,1,16
75,75,Resp,1,76,75,75,0,15,17,18,26,1,ML,RS,9,1,v,v,1,901,1,16
76,76,Resp,1,77,76,76,0,15,18,18,26,2,NS,BS,7,2,b,b,1,521,1,16
77,77,Resp,1,78,77,77,0,16,18,18,26,4,NL,BC,4,4,m,m,1,918,1,16
78,78,Resp,1,79,78,78,0,16,19,18,26,4,NS,BC,8,4,m,m,1,681,1,16
79,79,Resp,1,80,79,79,0,16,20,18,26,1,NS,RS,5,1,v,v,1,910,1,16
80,80,Resp,1,81,80,80,0,17,20,18,26,3,NL,RC,2,3,n,m,0,737,2,16
81,81,Resp,1,82,81,81,0,17,20,18,27,2,MS,BS,15,2,b,v,0,744,2,16
82,82,Resp,1,83,82,82,0,17,20,19,27,2,ML,BS,11,2,b,b,1,594,1,16
83,83,Resp,1,84,83,83,0,17,20,20,27,2,ML,BS,11,2,b,b,1,561,1,16
84,84,Resp,1,85,84,84,0,17,20,21,27,4,ML,BC,12,4,m,m,1,838,1,16
85,85,Resp,1,86,85,85,0,17,21,21,27,2,NS,BS,7,2,b,b,1,802,1,16
86,86,Resp,1,87,86,86,0,18,21,21,27,1,NL,RS,1,1,v,v,1,549,1,16
87,87,Resp,1,88,87,87,0,18,22,21,27,3,NS,RC,6,3,n,n,1,852,1,16
88,88,Resp,1,89,88,88,0,18,22,22,27,4,ML,BC,12,4,m,m,1,934,1,16
89,89,Resp,1,90,89,89,0,18,23,22,27,1,NS,RS,5,1,v,v,1,907,1,16
90,90,RespITI,1,91,90,90,0,19,23,22,27,2,NL,BS,3,2,b,0,0,907,3,16
91,91,Resp,1,92,91,91,0,19,23,22,28,4,MS,BC,16,4,m,m,1,779,1,16
92,92,Resp,1,93,92,92,0,20,23,22,28,3,NL,RC,2,3,n,m,0,657,2,16
93,93,Resp,1,94,93,93,0,20,24,22,28,4,NS,BC,8,4,m,m,1,713,1,16
94,94,Resp,1,95,94,94,0,21,24,22,28,2,NL,BS,3,2,b,v,0,1115,2,16
95,95,Resp,1,96,95,95,0,21,25,22,28,2,NS,BS,7,2,b,b,1,785,1,16
96,96,Resp,1,97,96,96,0,21,25,23,28,2,ML,BS,11,2,b,b,1,662,1,16
97,97,Resp,1,98,97,97,0,21,26,23,28,1,NS,RS,5,1,v,v,1,851,1,16
98,98,Resp,1,99,98,98,0,22,26,23,28,4,NL,BC,4,4,m,m,1,771,1,16
99,99,Resp,1,100,99,99,0,23,26,23,28,3,NL,RC,2,3,n,n,1,695,1,16
100,100,Resp,1,101,100,100,0,23,27,23,28,4,NS,BC,8,4,m,m,1,781,1,16
101,101,Resp,1,102,101,101,0,23,27,24,28,4,ML,BC,12,4,m,m,1,914,1,16
102,102,Resp,1,103,102,102,0,23,27,24,29,1,MS,RS,13,1,v,v,1,847,1,16
103,103,Resp,1,104,103,103,0,24,27,24,29,4,NL,BC,4,4,m,m,1,868,1,16
104,104,Resp,1,105,104,104,0,24,27,24,30,1,MS,RS,13,1,v,v,1,864,1,16
105,105,Resp,1,106,105,105,0,24,27,25,30,3,ML,RC,10,3,n,m,0,965,2,16
106,106,Resp,1,107,106,106,0,24,27,26,30,1,ML,RS,9,1,v,v,1,665,1,16
107,107,Resp,1,108,107,107,0,24,27,27,30,3,ML,RC,10,3,n,m,0,1182,2,16
108,108,Resp,1,109,108,108,0,25,27,27,30,2,NL,BS,3,2,b,b,1,1002,1,16
109,109,Resp,1,110,109,109,0,25,28,27,30,2,NS,BS,7,2,b,b,1,999,1,16
110,110,Resp,1,111,110,110,0,26,28,27,30,4,NL,BC,4,4,m,m,1,696,1,16
111,111,Resp,1,112,111,111,0,27,28,27,30,4,NL,BC,4,4,m,m,1,742,1,16
112,112,Resp,1,113,112,112,0,27,28,28,30,1,ML,RS,9,1,v,v,1,452,1,16
113,113,Resp,1,114,113,113,0,27,28,29,30,2,ML,BS,11,2,b,b,1,576,1,16
114,114,Resp,1,115,114,114,0,28,28,29,30,1,NL,RS,1,1,v,v,1,604,1,16
115,115,Resp,1,116,115,115,0,28,28,29,31,1,MS,RS,13,1,v,v,1,600,1,16
116,116,Resp,1,117,116,116,0,29,28,29,31,1,NL,RS,1,1,v,v,1,589,1,16
117,117,Resp,1,118,117,117,0,29,29,29,31,2,NS,BS,7,2,b,b,1,788,1,16
118,118,Resp,1,119,118,118,0,29,29,30,31,3,ML,RC,10,3,n,m,0,871,2,16
119,119,Resp,1,120,119,119,0,29,30,30,31,1,NS,RS,5,1,v,v,1,604,1,16
120,120,Resp,1,121,120,120,0,30,30,30,31,2,NL,BS,3,2,b,b,1,760,1,16
121,121,Resp,1,122,121,121,0,30,30,31,31,1,ML,RS,9,1,v,v,1,629,1,16
122,122,Resp,1,123,122,122,0,30,31,31,31,1,NS,RS,5,1,v,v,1,558,1,16
123,123,Resp,1,124,123,123,0,31,31,31,31,1,NL,RS,1,1,v,v,1,508,1,16
124,124,Resp,1,125,124,124,0,32,31,31,31,3,NL,RC,2,3,n,n,1,600,1,16
125,125,Resp,1,126,125,125,0,32,31,31,32,3,MS,RC,14,3,n,n,1,765,1,16
126,126,RespITI,1,127,126,126,0,32,31,32,32,2,ML,BS,11,2,b,b,0,1250,3,16
127,127,Resp,1,128,127,127,0,32,32,32,32,3,NS,RC,6,3,n,m,0,885,2,16
0,0,Resp,1,1,0,0,0,0,0,1,0,2,ML,BS,11,2,b,v,0,1164,2,17
1,1,Resp,1,2,1,1,0,0,1,1,0,3,NS,RC,6,3,n,v,0,869,2,17
2,2,Resp,1,3,2,2,0,0,1,2,0,1,ML,RS,9,1,v,v,1,943,1,17
3,3,Resp,1,4,3,3,0,0,2,2,0,2,NS,BS,7,2,b,b,1,1135,1,17
4,4,Resp,1,5,4,4,0,0,2,3,0,4,ML,BC,12,4,m,n,0,925,2,17
5,5,RespITI,1,6,5,5,0,0,2,4,0,4,ML,BC,12,4,m,0,0,925,3,17
6,6,Resp,1,7,6,6,0,0,2,4,1,4,MS,BC,16,4,m,n,0,497,2,17
7,7,Resp,1,8,7,7,0,1,2,4,1,4,NL,BC,4,4,m,m,1,788,1,17
8,8,Resp,1,9,8,8,0,1,3,4,1,1,NS,RS,5,1,v,v,1,1233,1,17
9,9,Resp,1,10,9,9,0,1,4,4,1,4,NS,BC,8,4,m,n,0,1022,2,17
10,10,Resp,1,11,10,10,0,1,4,5,1,3,ML,RC,10,3,n,n,1,1185,1,17
11,11,RespITI,1,12,11,11,0,1,4,6,1,2,ML,BS,11,2,b,0,0,1185,3,17
12,12,Resp,1,13,12,12,0,1,4,6,2,2,MS,BS,15,2,b,b,1,612,1,17
13,13,Resp,1,14,13,13,0,1,4,7,2,1,ML,RS,9,1,v,v,1,677,1,17
14,14,Resp,1,15,14,14,0,1,4,7,3,1,MS,RS,13,1,v,b,0,1000,2,17
15,15,Resp,1,16,15,15,0,1,4,7,4,1,MS,RS,13,1,v,v,1,972,1,17
16,16,Resp,1,17,16,16,0,1,4,8,4,1,ML,RS,9,1,v,v,1,547,1,17
17,17,Resp,1,18,17,17,0,1,4,8,5,2,MS,BS,15,2,b,v,0,1081,2,17
18,18,Resp,1,19,18,18,0,2,4,8,5,4,NL,BC,4,4,m,n,0,1223,2,17
19,19,RespITI,1,20,19,19,0,2,4,8,6,4,MS,BC,16,4,m,0,0,1223,3,17
20,20,Resp,1,21,20,20,0,2,4,9,6,1,ML,RS,9,1,v,v,1,696,1,17
21,21,Resp,1,22,21,21,0,2,4,10,6,2,ML,BS,11,2,b,b,1,733,1,17
22,22,Resp,1,23,22,22,0,3,4,10,6,3,NL,RC,2,3,n,n,1,1056,1,17
23,23,Resp,1,24,23,23,0,3,4,11,6,3,ML,RC,10,3,n,n,1,581,1,17
24,24,Resp,1,25,24,24,0,3,5,11,6,2,NS,BS,7,2,b,b,1,775,1,17
25,25,Resp,1,26,25,25,0,4,5,11,6,1,NL,RS,1,1,v,v,1,558,1,17
26,26,Resp,1,27,26,26,0,4,6,11,6,2,NS,BS,7,2,b,b,1,623,1,17
27,27,Resp,1,28,27,27,0,4,6,11,7,2,MS,BS,15,2,b,b,1,527,1,17
28,28,Resp,1,29,28,28,0,4,6,12,7,1,ML,RS,9,1,v,v,1,516,1,17
29,29,Resp,1,30,29,29,0,4,6,12,8,3,MS,RC,14,3,n,n,1,546,1,17
30,30,Resp,1,31,30,30,0,4,7,12,8,2,NS,BS,7,2,b,b,1,701,1,17
31,31,Resp,1,32,31,31,0,4,7,12,9,4,MS,BC,16,4,m,n,0,757,2,17
32,32,Resp,1,33,32,32,0,5,7,12,9,1,NL,RS,1,1,v,v,1,898,1,17
33,33,Resp,1,34,33,33,0,5,8,12,9,4,NS,BC,8,4,m,m,1,917,1,17
34,34,Resp,1,35,34,34,0,5,8,13,9,4,ML,BC,12,4,m,m,1,522,1,17
35,35,Resp,1,36,35,35,0,5,8,13,10,1,MS,RS,13,1,v,v,1,739,1,17
36,36,Resp,1,37,36,36,0,5,9,13,10,4,NS,BC,8,4,m,b,0,698,2,17
37,37,Resp,1,38,37,37,0,5,9,13,11,3,MS,RC,14,3,n,n,1,1008,1,17
38,38,Resp,1,39,38,38,0,5,10,13,11,4,NS,BC,8,4,m,m,1,992,1,17
39,39,Resp,1,40,39,39,0,5,11,13,11,3,NS,RC,6,3,n,n,1,852,1,17
40,40,Resp,1,41,40,40,0,5,11,13,12,3,MS,RC,14,3,n,n,1,1092,1,17
41,41,Resp,1,42,41,41,0,5,11,13,13,4,MS,BC,16,4,m,m,1,992,1,17
42,42,Resp,1,43,42,42,0,5,11,13,14,4,MS,BC,16,4,m,m,1,709,1,17
43,43,Resp,1,44,43,43,0,5,12,13,14,1,NS,RS,5,1,v,b,0,826,2,17
44,44,Resp,1,45,44,44,0,5,12,13,15,3,MS,RC,14,3,n,n,1,938,1,17
45,45,Resp,1,46,45,45,0,6,12,13,15,3,NL,RC,2,3,n,n,1,778,1,17
46,46,Resp,1,47,46,46,0,7,12,13,15,1,NL,RS,1,1,v,v,1,732,1,17
47,47,Resp,1,48,47,47,0,7,12,13,16,1,MS,RS,13,1,v,v,1,763,1,17
48,48,Resp,1,49,48,48,0,7,12,14,16,3,ML,RC,10,3,n,n,1,602,1,17
49,49,Resp,1,50,49,49,0,7,13,14,16,2,NS,BS,7,2,b,b,1,835,1,17
50,50,Resp,1,51,50,50,0,7,13,15,16,3,ML,RC,10,3,n,m,0,854,2,17
51,51,Resp,1,52,51,51,0,7,13,15,17,1,MS,RS,13,1,v,v,1,629,1,17
52,52,Resp,1,53,52,52,0,7,13,15,18,2,MS,BS,15,2,b,b,1,705,1,17
53,53,Resp,1,54,53,53,0,8,13,15,18,1,NL,RS,1,1,v,v,1,804,1,17
54,54,Resp,1,55,54,54,0,8,14,15,18,1,NS,RS,5,1,v,v,1,581,1,17
55,55,Resp,1,56,55,55,0,8,15,15,18,3,NS,RC,6,3,n,n,1,1165,1,17
56,56,Resp,1,57,56,56,0,8,16,15,18,1,NS,RS,5,1,v,v,1,911,1,17
57,57,Resp,1,58,57,57,0,8,17,15,18,2,NS,BS,7,2,b,b,1,855,1,17
58,58,Resp,1,59,58,58,0,8,17,16,18,4,ML,BC,12,4,m,b,0,1159,2,17
59,59,Resp,1,60,59,59,0,8,17,17,18,3,ML,RC,10,3,n,n,1,777,1,17
60,60,Resp,1,61,60,60,0,8,17,18,18,2,ML,BS,11,2,b,b,1,713,1,17
61,61,Resp,1,62,61,61,0,9,17,18,18,1,NL,RS,1,1,v,v,1,706,1,17
62,62,Resp,1,63,62,62,0,9,17,18,19,2,MS,BS,15,2,b,b,1,651,1,17
63,63,Resp,1,64,63,63,0,9,17,19,19,1,ML,RS,9,1,v,v,1,708,1,17
64,64,Resp,1,65,64,64,0,10,17,19,19,4,NL,BC,4,4,m,n,0,1064,2,17
65,65,Resp,1,66,65,65,0,10,18,19,19,3,NS,RC,6,3,n,n,1,834,1,17
66,66,Resp,1,67,66,66,0,11,18,19,19,2,NL,BS,3,2,b,b,1,881,1,17
67,67,Resp,1,68,67,67,0,12,18,19,19,3,NL,RC,2,3,n,m,0,1224,2,17
68,68,Resp,1,69,68,68,0,13,18,19,19,2,NL,BS,3,2,b,b,1,1062,1,17
69,69,Resp,1,70,69,69,0,13,19,19,19,3,NS,RC,6,3,n,n,1,1003,1,17
70,70,Resp,1,71,70,70,0,14,19,19,19,1,NL,RS,1,1,v,v,1,636,1,17
71,71,Resp,1,72,71,71,0,14,19,20,19,4,ML,BC,12,4,m,m,1,874,1,17
72,72,Resp,1,73,72,72,0,14,20,20,19,4,NS,BC,8,4,m,m,1,857,1,17
73,73,Resp,1,74,73,73,0,14,21,20,19,4,NS,BC,8,4,m,m,1,702,1,17
74,74,Resp,1,75,74,74,0,14,22,20,19,1,NS,RS,5,1,v,v,1,741,1,17
75,75,Resp,1,76,75,75,0,14,22,20,20,3,MS,RC,14,3,n,n,1,1042,1,17
76,76,Resp,1,77,76,76,0,15,22,20,20,3,NL,RC,2,3,n,n,1,632,1,17
77,77,Resp,1,78,77,77,0,16,22,20,20,4,NL,BC,4,4,m,m,1,833,1,17
78,78,Resp,1,79,78,78,0,17,22,20,20,3,NL,RC,2,3,n,n,1,1004,1,17
79,79,Resp,1,80,79,79,0,18,22,20,20,4,NL,BC,4,4,m,m,1,1088,1,17
80,80,Resp,1,81,80,80,0,19,22,20,20,3,NL,RC,2,3,n,n,1,564,1,17
81,81,Resp,1,82,81,81,0,20,22,20,20,4,NL,BC,4,4,m,m,1,860,1,17
82,82,Resp,1,83,82,82,0,21,22,20,20,2,NL,BS,3,2,b,b,1,1004,1,17
83,83,Resp,1,84,83,83,0,22,22,20,20,3,NL,RC,2,3,n,m,0,873,2,17
84,84,Resp,1,85,84,84,0,22,22,21,20,3,ML,RC,10,3,n,n,1,563,1,17
85,85,Resp,1,86,85,85,0,23,22,21,20,2,NL,BS,3,2,b,b,1,826,1,17
86,86,Resp,1,87,86,86,0,23,23,21,20,1,NS,RS,5,1,v,v,1,1094,1,17
87,87,Resp,1,88,87,87,0,23,24,21,20,1,NS,RS,5,1,v,v,1,760,1,17
88,88,Resp,1,89,88,88,0,23,24,21,21,4,MS,BC,16,4,m,m,1,1102,1,17
89,89,Resp,1,90,89,89,0,23,24,21,22,3,MS,RC,14,3,n,n,1,684,1,17
90,90,Resp,1,91,90,90,0,23,25,21,22,3,NS,RC,6,3,n,n,1,957,1,17
91,91,Resp,1,92,91,91,0,23,25,22,22,3,ML,RC,10,3,n,n,1,571,1,17
92,92,Resp,1,93,92,92,0,23,26,22,22,1,NS,RS,5,1,v,v,1,836,1,17
93,93,Resp,1,94,93,93,0,23,26,22,23,3,MS,RC,14,3,n,n,1,718,1,17
94,94,Resp,1,95,94,94,0,24,26,22,23,2,NL,BS,3,2,b,b,1,627,1,17
95,95,Resp,1,96,95,95,0,25,26,22,23,1,NL,RS,1,1,v,v,1,884,1,17
96,96,Resp,1,97,96,96,0,25,26,22,24,4,MS,BC,16,4,m,m,1,1141,1,17
97,97,Resp,1,98,97,97,0,25,26,23,24,3,ML,RC,10,3,n,n,1,528,1,17
98,98,Resp,1,99,98,98,0,26,26,23,24,2,NL,BS,3,2,b,b,1,761,1,17
99,99,Resp,1,100,99,99,0,26,26,24,24,2,ML,BS,11,2,b,b,1,841,1,17
100,100,Resp,1,101,100,100,0,27,26,24,24,2,NL,BS,3,2,b,b,1,591,1,17
101,101,Resp,1,102,101,101,0,28,26,24,24,3,NL,RC,2,3,n,n,1,882,1,17
102,102,Resp,1,103,102,102,0,29,26,24,24,1,NL,RS,1,1,v,v,1,700,1,17
103,103,Resp,1,104,103,103,0,29,26,25,24,4,ML,BC,12,4,m,n,0,882,2,17
104,104,Resp,1,105,104,104,0,29,27,25,24,2,NS,BS,7,2,b,b,1,840,1,17
105,105,Resp,1,106,105,105,0,29,27,26,24,4,ML,BC,12,4,m,m,1,788,1,17
106,106,Resp,1,107,106,106,0,29,28,26,24,4,NS,BC,8,4,m,m,1,578,1,17
107,107,Resp,1,108,107,107,0,29,28,26,25,2,MS,BS,15,2,b,b,1,876,1,17
108,108,Resp,1,109,108,108,0,29,28,27,25,1,ML,RS,9,1,v,v,1,707,1,17
109,109,Resp,1,110,109,109,0,29,28,27,26,1,MS,RS,13,1,v,v,1,784,1,17
110,110,Resp,1,111,110,110,0,29,28,28,26,2,ML,BS,11,2,b,b,1,771,1,17
111,111,Resp,1,112,111,111,0,30,28,28,26,4,NL,BC,4,4,m,b,0,811,2,17
112,112,Resp,1,113,112,112,0,30,28,29,26,4,ML,BC,12,4,m,m,1,681,1,17
113,113,Resp,1,114,113,113,0,30,29,29,26,2,NS,BS,7,2,b,b,1,1055,1,17
114,114,Resp,1,115,114,114,0,30,30,29,26,3,NS,RC,6,3,n,m,0,990,2,17
115,115,Resp,1,116,115,115,0,30,31,29,26,4,NS,BC,8,4,m,m,1,624,1,17
116,116,Resp,1,117,116,116,0,30,31,29,27,4,MS,BC,16,4,m,m,1,664,1,17
117,117,Resp,1,118,117,117,0,30,31,29,28,1,MS,RS,13,1,v,v,1,799,1,17
118,118,Resp,1,119,118,118,0,30,31,29,29,2,MS,BS,15,2,b,b,1,626,1,17
119,119,Resp,1,120,119,119,0,30,31,29,30,1,MS,RS,13,1,v,v,1,841,1,17
120,120,Resp,1,121,120,120,0,30,31,29,31,3,MS,RC,14,3,n,m,0,875,2,17
121,121,Resp,1,122,121,121,0,31,31,29,31,4,NL,BC,4,4,m,m,1,1148,1,17
122,122,Resp,1,123,122,122,0,31,31,30,31,1,ML,RS,9,1,v,v,1,672,1,17
123,123,Resp,1,124,123,123,0,31,31,31,31,2,ML,BS,11,2,b,b,1,685,1,17
124,124,Resp,1,125,124,124,0,31,31,31,32,2,MS,BS,15,2,b,b,1,694,1,17
125,125,Resp,1,126,125,125,0,31,32,31,32,3,NS,RC,6,3,n,n,1,934,1,17
126,126,Resp,1,127,126,126,0,32,32,31,32,2,NL,BS,3,2,b,b,1,716,1,17
127,127,Resp,1,128,127,127,0,32,32,32,32,2,ML,BS,11,2,b,b,1,700,1,17
0,0,RespITI,5,1,0,0,0,0,1,0,0,4,NS,BC,8,4,m,0,0,,3,18
1,1,Resp,5,2,1,1,0,0,1,1,0,2,ML,BS,11,2,b,b,1,406,1,18
2,2,Resp,5,3,2,2,0,0,1,2,0,1,ML,RS,9,1,v,v,1,762,1,18
3,3,Resp,5,4,3,3,0,1,1,2,0,2,NL,BS,3,2,b,b,1,702,1,18
4,4,Resp,5,5,4,4,0,1,1,2,1,2,MS,BS,15,2,b,b,1,540,1,18
5,5,Resp,5,6,5,5,0,2,1,2,1,1,NL,RS,1,1,v,v,1,483,1,18
6,6,Resp,5,7,6,6,0,2,2,2,1,4,NS,BC,8,4,m,n,0,805,2,18
7,7,Resp,5,8,7,7,0,2,3,2,1,3,NS,RC,6,3,n,m,0,620,2,18
8,8,Resp,5,9,8,8,0,2,3,2,2,4,MS,BC,16,4,m,m,1,1036,1,18
9,9,Resp,5,10,9,9,0,2,3,3,2,2,ML,BS,11,2,b,b,1,1023,1,18
10,10,Resp,5,11,10,10,0,2,3,4,2,1,ML,RS,9,1,v,v,1,656,1,18
11,11,Resp,5,12,11,11,0,2,3,5,2,1,ML,RS,9,1,v,v,1,486,1,18
12,12,Resp,5,13,12,12,0,3,3,5,2,3,NL,RC,2,3,n,n,1,1022,1,18
13,13,Resp,5,14,13,13,0,3,3,6,2,4,ML,BC,12,4,m,m,1,679,1,18
14,14,Resp,5,15,14,14,0,4,3,6,2,3,NL,RC,2,3,n,n,1,1187,1,18
15,15,Resp,5,16,15,15,0,5,3,6,2,2,NL,BS,3,2,b,b,1,1015,1,18
16,16,Resp,5,17,16,16,0,6,3,6,2,1,NL,RS,1,1,v,v,1,662,1,18
17,17,Resp,5,18,17,17,0,6,4,6,2,1,NS,RS,5,1,v,v,1,558,1,18
18,18,Resp,5,19,18,18,0,6,5,6,2,2,NS,BS,7,2,b,b,1,692,1,18
19,19,Resp,5,20,19,19,0,7,5,6,2,1,NL,RS,1,1,v,v,1,605,1,18
20,20,Resp,5,21,20,20,0,7,6,6,2,3,NS,RC,6,3,n,n,1,797,1,18
21,21,Resp,5,22,21,21,0,7,6,7,2,3,ML,RC,10,3,n,n,1,821,1,18
22,22,Resp,5,23,22,22,0,7,6,8,2,1,ML,RS,9,1,v,v,1,644,1,18
23,23,Resp,5,24,23,23,0,7,7,8,2,2,NS,BS,7,2,b,m,0,1031,2,18
24,24,Resp,5,25,24,24,0,8,7,8,2,1,NL,RS,1,1,v,v,1,653,1,18
25,25,Resp,5,26,25,25,0,8,8,8,2,3,NS,RC,6,3,n,b,0,1047,2,18
26,26,Resp,5,27,26,26,0,8,8,8,3,1,MS,RS,13,1,v,v,1,665,1,18
27,27,Resp,5,28,27,27,0,8,8,8,4,1,MS,RS,13,1,v,v,1,609,1,18
28,28,Resp,5,29,28,28,0,8,9,8,4,2,NS,BS,7,2,b,b,1,977,1,18
29,29,Resp,5,30,29,29,0,8,9,8,5,3,MS,RC,14,3,n,n,1,886,1,18
30,30,Resp,5,31,30,30,0,8,9,9,5,4,ML,BC,12,4,m,m,1,1203,1,18
31,31,Resp,5,32,31,31,0,8,9,9,6,4,MS,BC,16,4,m,m,1,874,1,18
