,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,LLCounter,LSCounter,NLCounter,NSCounter,Action,Category,StimCategory,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,subject
20,20,Resp,3,21,20,20,0,3,8,7,3,4,ML,BC,12,2,b,b,1,493,1,8
21,21,Resp,3,22,21,21,0,3,8,8,3,2,ML,BS,11,4,m,m,1,600,1,8
22,22,Resp,3,23,22,22,0,3,8,8,4,1,MS,RS,13,1,v,v,1,418,1,8
23,23,Resp,3,24,23,23,0,3,9,8,4,3,NS,RC,6,3,n,n,1,728,1,8
24,24,Resp,3,25,24,24,0,3,9,9,4,4,ML,BC,12,2,b,b,1,424,1,8
25,25,Resp,3,26,25,25,0,3,9,9,5,1,MS,RS,13,1,v,v,1,477,1,8
26,26,Resp,3,27,26,26,0,4,9,9,5,3,NL,RC,2,3,n,n,1,772,1,8
27,27,Resp,3,28,27,27,0,4,9,9,6,3,MS,RC,14,3,n,n,1,883,1,8
28,28,Resp,3,29,28,28,0,5,9,9,6,3,NL,RC,2,3,n,n,1,502,1,8
29,29,Resp,3,30,29,29,0,5,9,9,7,4,MS,BC,16,2,b,b,1,760,1,8
30,30,Resp,3,31,30,30,0,6,9,9,7,4,NL,BC,4,2,b,b,1,640,1,8
31,31,Resp,3,32,31,31,0,6,9,9,8,1,MS,RS,13,1,v,v,1,668,1,8
32,32,Resp,3,33,32,32,0,7,9,9,8,2,NL,BS,3,4,m,m,1,424,1,8
33,33,Resp,3,34,33,33,0,7,10,9,8,4,NS,BC,8,2,b,b,1,573,1,8
34,34,Resp,3,35,34,34,0,7,10,9,9,1,MS,RS,13,1,v,v,1,636,1,8
35,35,Resp,3,36,35,35,0,7,10,10,9,1,ML,RS,9,1,v,v,1,448,1,8
36,36,Resp,3,37,36,36,0,8,10,10,9,2,NL,BS,3,4,m,m,1,474,1,8
37,37,Resp,3,38,37,37,0,8,10,11,9,4,ML,BC,12,2,b,b,1,420,1,8
38,38,Resp,3,39,38,38,0,8,10,12,9,3,ML,RC,10,3,n,n,1,395,1,8
39,39,Resp,3,40,39,39,0,8,10,12,10,2,MS,BS,15,4,m,m,1,516,1,8
40,40,Resp,3,41,40,40,0,8,10,12,11,4,MS,BC,16,2,b,n,0,626,2,8
41,41,Resp,3,42,41,41,0,8,10,12,12,3,MS,RC,14,3,n,n,1,729,1,8
42,42,Resp,3,43,42,42,0,8,11,12,12,2,NS,BS,7,4,m,m,1,770,1,8
43,43,Resp,3,44,43,43,0,8,11,12,13,3,MS,RC,14,3,n,n,1,827,1,8
44,44,Resp,3,45,44,44,0,8,12,12,13,4,NS,BC,8,2,b,b,1,619,1,8
45,45,Resp,3,46,45,45,0,8,13,12,13,4,NS,BC,8,2,b,b,1,594,1,8
46,46,Resp,3,47,46,46,0,8,13,12,14,2,MS,BS,15,4,m,m,1,608,1,8
47,47,Resp,3,48,47,47,0,9,13,12,14,2,NL,BS,3,4,m,m,1,531,1,8
48,48,Resp,3,49,48,48,0,10,13,12,14,1,NL,RS,1,1,v,v,1,735,1,8
49,49,Resp,3,50,49,49,0,10,13,12,15,2,MS,BS,15,4,m,m,1,803,1,8
50,50,Resp,3,51,50,50,0,10,13,13,15,3,ML,RC,10,3,n,n,1,706,1,8
51,51,Resp,3,52,51,51,0,11,13,13,15,2,NL,BS,3,4,m,m,1,629,1,8
52,52,Resp,3,53,52,52,0,12,13,13,15,4,NL,BC,4,2,b,b,1,819,1,8
53,53,Resp,3,54,53,53,0,13,13,13,15,4,NL,BC,4,2,b,b,1,560,1,8
54,54,Resp,3,55,54,54,0,13,13,14,15,2,ML,BS,11,4,m,m,1,581,1,8
55,55,Resp,3,56,55,55,0,14,13,14,15,1,NL,RS,1,1,v,v,1,648,1,8
56,56,Resp,3,57,56,56,0,14,13,14,16,1,MS,RS,13,1,v,v,1,602,1,8
57,57,Resp,3,58,57,57,0,14,13,15,16,4,ML,BC,12,2,b,b,1,720,1,8
58,58,Resp,3,59,58,58,0,14,13,16,16,1,ML,RS,9,1,v,v,1,545,1,8
59,59,Resp,3,60,59,59,0,15,13,16,16,3,NL,RC,2,3,n,n,1,719,1,8
60,60,Resp,3,61,60,60,0,15,14,16,16,1,NS,RS,5,1,v,v,1,617,1,8
61,61,Resp,3,62,61,61,0,15,15,16,16,1,NS,RS,5,1,v,v,1,590,1,8
62,62,Resp,3,63,62,62,0,15,15,17,16,2,ML,BS,11,4,m,m,1,614,1,8
63,63,Resp,3,64,63,63,0,15,16,17,16,4,NS,BC,8,2,b,b,1,634,1,8
64,64,Resp,3,65,64,64,0,15,16,18,16,4,ML,BC,12,2,b,b,1,577,1,8
65,65,Resp,3,66,65,65,0,15,16,19,16,1,ML,RS,9,1,v,v,1,584,1,8
66,66,Resp,3,67,66,66,0,15,17,19,16,2,NS,BS,7,4,m,m,1,514,1,8
67,67,Resp,3,68,67,67,0,16,17,19,16,2,NL,BS,3,4,m,m,1,677,1,8
68,68,Resp,3,69,68,68,0,17,17,19,16,2,NL,BS,3,4,m,m,1,659,1,8
69,69,Resp,3,70,69,69,0,17,17,19,17,2,MS,BS,15,4,m,m,1,557,1,8
70,70,Resp,3,71,70,70,0,17,17,19,18,2,MS,BS,15,4,m,m,1,511,1,8
71,71,Resp,3,72,71,71,0,17,17,20,18,2,ML,BS,11,4,m,m,1,642,1,8
72,72,Resp,3,73,72,72,0,17,18,20,18,1,NS,RS,5,1,v,v,1,455,1,8
73,73,Resp,3,74,73,73,0,18,18,20,18,3,NL,RC,2,3,n,n,1,623,1,8
74,74,Resp,3,75,74,74,0,18,18,21,18,1,ML,RS,9,1,v,m,0,608,2,8
75,75,Resp,3,76,75,75,0,18,19,21,18,2,NS,BS,7,4,m,m,1,644,1,8
76,76,Resp,3,77,76,76,0,19,19,21,18,3,NL,RC,2,3,n,n,1,696,1,8
77,77,Resp,3,78,77,77,0,19,19,21,19,4,MS,BC,16,2,b,b,1,492,1,8
78,78,Resp,3,79,78,78,0,20,19,21,19,1,NL,RS,1,1,v,v,1,637,1,8
79,79,Resp,3,80,79,79,0,20,20,21,19,2,NS,BS,7,4,m,m,1,749,1,8
80,80,Resp,3,81,80,80,0,20,21,21,19,4,NS,BC,8,2,b,b,1,511,1,8
81,81,Resp,3,82,81,81,0,20,21,21,20,1,MS,RS,13,1,v,v,1,618,1,8
82,82,Resp,3,83,82,82,0,20,21,22,20,3,ML,RC,10,3,n,n,1,927,1,8
83,83,Resp,3,84,83,83,0,20,22,22,20,2,NS,BS,7,4,m,m,1,694,1,8
84,84,Resp,3,85,84,84,0,20,22,23,20,4,ML,BC,12,2,b,b,1,769,1,8
85,85,Resp,3,86,85,85,0,20,22,23,21,4,MS,BC,16,2,b,b,1,604,1,8
86,86,Resp,3,87,86,86,0,21,22,23,21,1,NL,RS,1,1,v,v,1,634,1,8
87,87,Resp,3,88,87,87,0,21,23,23,21,1,NS,RS,5,1,v,v,1,531,1,8
88,88,Resp,3,89,88,88,0,21,23,23,22,4,MS,BC,16,2,b,b,1,798,1,8
89,89,Resp,3,90,89,89,0,21,23,23,23,2,MS,BS,15,4,m,m,1,693,1,8
90,90,Resp,3,91,90,90,0,21,24,23,23,3,NS,RC,6,3,n,n,1,767,1,8
91,91,Resp,3,92,91,91,0,21,24,24,23,3,ML,RC,10,3,n,n,1,510,1,8
92,92,Resp,3,93,92,92,0,22,24,24,23,2,NL,BS,3,4,m,m,1,733,1,8
93,93,Resp,3,94,93,93,0,23,24,24,23,1,NL,RS,1,1,v,v,1,511,1,8
94,94,Resp,3,95,94,94,0,24,24,24,23,4,NL,BC,4,2,b,b,1,724,1,8
95,95,Resp,3,96,95,95,0,24,24,25,23,1,ML,RS,9,1,v,v,1,861,1,8
96,96,Resp,3,97,96,96,0,24,25,25,23,2,NS,BS,7,4,m,m,1,522,1,8
97,97,Resp,3,98,97,97,0,25,25,25,23,4,NL,BC,4,2,b,b,1,849,1,8
98,98,Resp,3,99,98,98,0,25,26,25,23,3,NS,RC,6,3,n,n,1,473,1,8
99,99,Resp,3,100,99,99,0,25,26,25,24,3,MS,RC,14,3,n,n,1,481,1,8
100,100,Resp,3,101,100,100,0,25,26,25,25,3,MS,RC,14,3,n,b,0,690,2,8
101,101,Resp,3,102,101,101,0,26,26,25,25,4,NL,BC,4,2,b,n,0,646,2,8
102,102,Resp,3,103,102,102,0,26,26,26,25,2,ML,BS,11,4,m,m,1,870,1,8
103,103,Resp,3,104,103,103,0,26,27,26,25,4,NS,BC,8,2,b,b,1,915,1,8
104,104,Resp,3,105,104,104,0,26,27,26,26,2,MS,BS,15,4,m,m,1,756,1,8
105,105,Resp,3,106,105,105,0,26,28,26,26,3,NS,RC,6,3,n,n,1,707,1,8
106,106,Resp,3,107,106,106,0,27,28,26,26,1,NL,RS,1,1,v,v,1,685,1,8
107,107,Resp,3,108,107,107,0,27,29,26,26,3,NS,RC,6,3,n,n,1,756,1,8
108,108,Resp,3,109,108,108,0,27,29,26,27,3,MS,RC,14,3,n,n,1,665,1,8
109,109,Resp,3,110,109,109,0,27,30,26,27,3,NS,RC,6,3,n,n,1,532,1,8
110,110,Resp,3,111,110,110,0,27,31,26,27,4,NS,BC,8,2,b,b,1,542,1,8
111,111,Resp,3,112,111,111,0,28,31,26,27,3,NL,RC,2,3,n,n,1,598,1,8
112,112,Resp,3,113,112,112,0,28,31,26,28,1,MS,RS,13,1,v,v,1,710,1,8
113,113,Resp,3,114,113,113,0,28,31,27,28,3,ML,RC,10,3,n,n,1,680,1,8
114,114,Resp,3,115,114,114,0,28,31,28,28,3,ML,RC,10,3,n,n,1,446,1,8
115,115,Resp,3,116,115,115,0,28,31,29,28,1,ML,RS,9,1,v,v,1,620,1,8
116,116,Resp,3,117,116,116,0,29,31,29,28,3,NL,RC,2,3,n,n,1,675,1,8
117,117,Resp,3,118,117,117,0,29,31,29,29,4,MS,BC,16,2,b,b,1,785,1,8
118,118,Resp,3,119,118,118,0,30,31,29,29,2,NL,BS,3,4,m,m,1,464,1,8
119,119,Resp,3,120,119,119,0,31,31,29,29,3,NL,RC,2,3,n,n,1,991,1,8
120,120,Resp,3,121,120,120,0,31,32,29,29,3,NS,RC,6,3,n,n,1,470,1,8
121,121,Resp,3,122,121,121,0,31,32,30,29,2,ML,BS,11,4,m,m,1,811,1,8
122,122,Resp,3,123,122,122,0,31,32,31,29,1,ML,RS,9,1,v,v,1,481,1,8
123,123,Resp,3,124,123,123,0,31,32,31,30,2,MS,BS,15,4,m,m,1,643,1,8
124,124,Resp,3,125,124,124,0,32,32,31,30,4,NL,BC,4,2,b,b,1,741,1,8
125,125,Resp,3,126,125,125,0,32,32,32,30,4,ML,BC,12,2,b,b,1,835,1,8
126,126,Resp,3,127,126,126,0,32,32,32,31,3,MS,RC,14,3,n,n,1,557,1,8
127,127,Resp,3,128,127,127,0,32,32,32,32,4,MS,BC,16,2,b,b,1,581,1,8
0,0,Resp,7,1,0,0,0,0,0,1,0,4,ML,BC,12,2,b,v,0,624,2,9
1,1,Resp,7,2,1,1,0,0,1,1,0,1,NS,RS,5,1,v,n,0,486,2,9
2,2,Resp,7,3,2,2,0,0,2,1,0,4,NS,BC,8,2,b,b,1,426,1,9
3,3,Resp,7,4,3,3,0,0,2,1,1,2,MS,BS,15,4,m,m,1,622,1,9
4,4,Resp,7,5,4,4,0,1,2,1,1,1,NL,RS,1,1,v,n,0,854,2,9
5,5,Resp,7,6,5,5,0,1,3,1,1,4,NS,BC,8,2,b,b,1,750,1,9
6,6,Resp,7,7,6,6,0,2,3,1,1,2,NL,BS,3,4,m,m,1,432,1,9
7,7,RespITI,7,8,7,7,0,2,3,2,1,4,ML,BC,12,2,b,0,0,432,3,9
8,8,Resp,7,9,8,8,0,2,3,2,2,1,MS,RS,13,1,v,v,1,975,1,9
9,9,Resp,7,10,9,9,0,2,3,3,2,4,ML,BC,12,2,b,b,1,890,1,9
10,10,Resp,7,11,10,10,0,2,3,4,2,4,ML,BC,12,2,b,b,1,572,1,9
11,11,Resp,7,12,11,11,0,2,3,5,2,4,ML,BC,12,2,b,b,1,479,1,9
12,12,Resp,7,13,12,12,0,2,3,5,3,4,MS,BC,16,2,b,b,1,538,1,9
13,13,Resp,7,14,13,13,0,2,3,5,4,3,MS,RC,14,3,n,n,1,830,1,9
14,14,Resp,7,15,14,14,0,2,3,6,4,3,ML,RC,10,3,n,n,1,578,1,9
15,15,Resp,7,16,15,15,0,2,3,7,4,2,ML,BS,11,4,m,m,1,697,1,9
16,16,Resp,7,17,16,16,0,2,3,7,5,3,MS,RC,14,3,n,n,1,806,1,9
17,17,Resp,7,18,17,17,0,2,3,8,5,4,ML,BC,12,2,b,b,1,627,1,9
18,18,Resp,7,19,18,18,0,2,3,8,6,1,MS,RS,13,1,v,v,1,441,1,9
19,19,Resp,7,20,19,19,0,2,4,8,6,4,NS,BC,8,2,b,b,1,512,1,9
20,20,Resp,7,21,20,20,0,2,4,8,7,4,MS,BC,16,2,b,b,1,466,1,9
21,21,Resp,7,22,21,21,0,2,5,8,7,3,NS,RC,6,3,n,n,1,485,1,9
22,22,Resp,7,23,22,22,0,3,5,8,7,4,NL,BC,4,2,b,b,1,707,1,9
23,23,Resp,7,24,23,23,0,4,5,8,7,1,NL,RS,1,1,v,v,1,893,1,9
24,24,Resp,7,25,24,24,0,4,5,9,7,1,ML,RS,9,1,v,v,1,583,1,9
25,25,Resp,7,26,25,25,0,4,5,9,8,1,MS,RS,13,1,v,v,1,473,1,9
26,26,Resp,7,27,26,26,0,4,6,9,8,1,NS,RS,5,1,v,v,1,794,1,9
27,27,Resp,7,28,27,27,0,5,6,9,8,3,NL,RC,2,3,n,n,1,801,1,9
28,28,Resp,7,29,28,28,0,6,6,9,8,4,NL,BC,4,2,b,b,1,542,1,9
29,29,Resp,7,30,29,29,0,6,7,9,8,4,NS,BC,8,2,b,b,1,509,1,9
30,30,Resp,7,31,30,30,0,6,7,9,9,4,MS,BC,16,2,b,b,1,478,1,9
31,31,Resp,7,32,31,31,0,6,8,9,9,2,NS,BS,7,4,m,m,1,873,1,9
32,32,Resp,7,33,32,32,0,6,8,9,10,2,MS,BS,15,4,m,m,1,671,1,9
33,33,Resp,7,34,33,33,0,7,8,9,10,4,NL,BC,4,2,b,b,1,640,1,9
34,34,Resp,7,35,34,34,0,7,8,9,11,4,MS,BC,16,2,b,b,1,550,1,9
35,35,Resp,7,36,35,35,0,7,8,9,12,1,MS,RS,13,1,v,v,1,855,1,9
36,36,Resp,7,37,36,36,0,7,8,10,12,1,ML,RS,9,1,v,v,1,586,1,9
37,37,Resp,7,38,37,37,0,7,9,10,12,1,NS,RS,5,1,v,v,1,605,1,9
38,38,Resp,7,39,38,38,0,7,9,10,13,3,MS,RC,14,3,n,n,1,923,1,9
39,39,Resp,7,40,39,39,0,8,9,10,13,2,NL,BS,3,4,m,m,1,1067,1,9
40,40,Resp,7,41,40,40,0,8,9,11,13,1,ML,RS,9,1,v,v,1,633,1,9
41,41,Resp,7,42,41,41,0,8,9,11,14,3,MS,RC,14,3,n,n,1,780,1,9
42,42,Resp,7,43,42,42,0,8,10,11,14,4,NS,BC,8,2,b,b,1,521,1,9
43,43,Resp,7,44,43,43,0,8,10,12,14,3,ML,RC,10,3,n,n,1,541,1,9
44,44,Resp,7,45,44,44,0,9,10,12,14,2,NL,BS,3,4,m,m,1,885,1,9
45,45,Resp,7,46,45,45,0,9,10,12,15,2,MS,BS,15,4,m,m,1,588,1,9
46,46,Resp,7,47,46,46,0,10,10,12,15,2,NL,BS,3,4,m,m,1,619,1,9
47,47,Resp,7,48,47,47,0,10,10,12,16,4,MS,BC,16,2,b,b,1,713,1,9
48,48,Resp,7,49,48,48,0,10,11,12,16,2,NS,BS,7,4,m,m,1,633,1,9
49,49,Resp,7,50,49,49,0,10,11,12,17,2,MS,BS,15,4,m,m,1,794,1,9
50,50,Resp,7,51,50,50,0,10,11,12,18,3,MS,RC,14,3,n,n,1,578,1,9
51,51,Resp,7,52,51,51,0,10,12,12,18,3,NS,RC,6,3,n,n,1,803,1,9
52,52,Resp,7,53,52,52,0,10,12,13,18,2,ML,BS,11,4,m,m,1,974,1,9
53,53,Resp,7,54,53,53,0,10,13,13,18,2,NS,BS,7,4,m,m,1,631,1,9
54,54,Resp,7,55,54,54,0,10,13,13,19,3,MS,RC,14,3,n,n,1,768,1,9
55,55,Resp,7,56,55,55,0,11,13,13,19,1,NL,RS,1,1,v,v,1,846,1,9
56,56,Resp,7,57,56,56,0,11,13,14,19,2,ML,BS,11,4,m,m,1,840,1,9
57,57,Resp,7,58,57,57,0,12,13,14,19,3,NL,RC,2,3,n,n,1,601,1,9
58,58,Resp,7,59,58,58,0,13,13,14,19,4,NL,BC,4,2,b,b,1,786,1,9
59,59,Resp,7,60,59,59,0,14,13,14,19,1,NL,RS,1,1,v,m,0,714,2,9
60,60,Resp,7,61,60,60,0,14,13,14,20,1,MS,RS,13,1,v,n,0,541,2,9
61,61,Resp,7,62,61,61,0,15,13,14,20,1,NL,RS,1,1,v,v,1,441,1,9
62,62,Resp,7,63,62,62,0,15,13,15,20,2,ML,BS,11,4,m,m,1,1129,1,9
63,63,Resp,7,64,63,63,0,15,14,15,20,2,NS,BS,7,4,m,m,1,597,1,9
64,64,Resp,7,65,64,64,0,15,14,16,20,1,ML,RS,9,1,v,v,1,612,1,9
65,65,Resp,7,66,65,65,0,15,14,16,21,3,MS,RC,14,3,n,n,1,574,1,9
66,66,Resp,7,67,66,66,0,16,14,16,21,2,NL,BS,3,4,m,m,1,825,1,9
67,67,Resp,7,68,67,67,0,16,14,17,21,3,ML,RC,10,3,n,n,1,723,1,9
68,68,Resp,7,69,68,68,0,17,14,17,21,3,NL,RC,2,3,n,n,1,543,1,9
69,69,Resp,7,70,69,69,0,17,15,17,21,4,NS,BC,8,2,b,v,0,684,2,9
70,70,Resp,7,71,70,70,0,17,16,17,21,2,NS,BS,7,4,m,v,0,931,2,9
71,71,Resp,7,72,71,71,0,18,16,17,21,3,NL,RC,2,3,n,n,1,753,1,9
72,72,Resp,7,73,72,72,0,18,16,18,21,3,ML,RC,10,3,n,n,1,635,1,9
73,73,Resp,7,74,73,73,0,18,16,19,21,4,ML,BC,12,2,b,b,1,413,1,9
74,74,Resp,7,75,74,74,0,18,16,20,21,2,ML,BS,11,4,m,m,1,710,1,9
75,75,Resp,7,76,75,75,0,19,16,20,21,2,NL,BS,3,4,m,m,1,621,1,9
76,76,RespITI,7,77,76,76,0,19,16,20,22,4,MS,BC,16,2,b,0,0,621,3,9
77,77,Resp,7,78,77,77,0,19,16,21,22,4,ML,BC,12,2,b,b,1,451,1,9
78,78,Resp,7,79,78,78,0,20,16,21,22,1,NL,RS,1,1,v,n,0,681,2,9
79,79,Resp,7,80,79,79,0,20,16,22,22,2,ML,BS,11,4,m,m,1,700,1,9
80,80,Resp,7,81,80,80,0,21,16,22,22,4,NL,BC,4,2,b,b,1,740,1,9
81,81,Resp,7,82,81,81,0,21,16,22,23,4,MS,BC,16,2,b,b,1,519,1,9
82,82,Resp,7,83,82,82,0,21,16,23,23,3,ML,RC,10,3,n,n,1,466,1,9
83,83,Resp,7,84,83,83,0,21,17,23,23,3,NS,RC,6,3,n,n,1,726,1,9
84,84,Resp,7,85,84,84,0,22,17,23,23,4,NL,BC,4,2,b,b,1,668,1,9
85,85,Resp,7,86,85,85,0,22,17,24,23,1,ML,RS,9,1,v,v,1,998,1,9
86,86,Resp,7,87,86,86,0,22,18,24,23,2,NS,BS,7,4,m,m,1,391,1,9
87,87,Resp,7,88,87,87,0,23,18,24,23,3,NL,RC,2,3,n,n,1,656,1,9
88,88,Resp,7,89,88,88,0,23,19,24,23,1,NS,RS,5,1,v,v,1,918,1,9
89,89,Resp,7,90,89,89,0,23,19,24,24,1,MS,RS,13,1,v,v,1,767,1,9
90,90,Resp,7,91,90,90,0,24,19,24,24,1,NL,RS,1,1,v,v,1,586,1,9
91,91,Resp,7,92,91,91,0,24,19,24,25,2,MS,BS,15,4,m,m,1,850,1,9
92,92,Resp,7,93,92,92,0,24,20,24,25,1,NS,RS,5,1,v,v,1,688,1,9
93,93,Resp,7,94,93,93,0,24,20,25,25,1,ML,RS,9,1,v,v,1,475,1,9
94,94,Resp,7,95,94,94,0,24,20,26,25,1,ML,RS,9,1,v,v,1,522,1,9
95,95,Resp,7,96,95,95,0,24,21,26,25,2,NS,BS,7,4,m,m,1,596,1,9
96,96,Resp,7,97,96,96,0,24,22,26,25,3,NS,RC,6,3,n,n,1,679,1,9
97,97,Resp,7,98,97,97,0,24,23,26,25,1,NS,RS,5,1,v,v,1,837,1,9
98,98,Resp,7,99,98,98,0,24,24,26,25,4,NS,BC,8,2,b,b,1,729,1,9
99,99,Resp,7,100,99,99,0,24,25,26,25,2,NS,BS,7,4,m,m,1,636,1,9
100,100,Resp,7,101,100,100,0,24,25,27,25,3,ML,RC,10,3,n,n,1,653,1,9
101,101,Resp,7,102,101,101,0,24,25,28,25,3,ML,RC,10,3,n,n,1,589,1,9
102,102,Resp,7,103,102,102,0,25,25,28,25,3,NL,RC,2,3,n,n,1,460,1,9
103,103,Resp,7,104,103,103,0,25,25,28,26,3,MS,RC,14,3,n,n,1,609,1,9
104,104,Resp,7,105,104,104,0,25,25,28,27,1,MS,RS,13,1,v,v,1,926,1,9
105,105,Resp,7,106,105,105,0,25,26,28,27,3,NS,RC,6,3,n,n,1,619,1,9
106,106,Resp,7,107,106,106,0,26,26,28,27,4,NL,BC,4,2,b,b,1,786,1,9
107,107,Resp,7,108,107,107,0,27,26,28,27,3,NL,RC,2,3,n,n,1,649,1,9
108,108,Resp,7,109,108,108,0,28,26,28,27,1,NL,RS,1,1,v,v,1,819,1,9
109,109,Resp,7,110,109,109,0,28,27,28,27,1,NS,RS,5,1,v,v,1,894,1,9
110,110,Resp,7,111,110,110,0,28,28,28,27,3,NS,RC,6,3,n,n,1,731,1,9
111,111,Resp,7,112,111,111,0,28,28,28,28,4,MS,BC,16,2,b,b,1,598,1,9
112,112,Resp,7,113,112,112,0,29,28,28,28,3,NL,RC,2,3,n,n,1,535,1,9
113,113,Resp,7,114,113,113,0,30,28,28,28,4,NL,BC,4,2,b,b,1,523,1,9
114,114,Resp,7,115,114,114,0,30,28,29,28,3,ML,RC,10,3,n,n,1,680,1,9
115,115,Resp,7,116,115,115,0,30,28,29,29,2,MS,BS,15,4,m,v,0,764,2,9
116,116,Resp,7,117,116,116,0,30,28,30,29,1,ML,RS,9,1,v,m,0,731,2,9
117,117,Resp,7,118,117,117,0,30,28,30,30,2,MS,BS,15,4,m,v,0,848,2,9
118,118,Resp,7,119,118,118,0,30,28,30,31,2,MS,BS,15,4,m,m,1,903,1,9
119,119,Resp,7,120,119,119,0,31,28,30,31,2,NL,BS,3,4,m,m,1,586,1,9
120,120,Resp,7,121,120,120,0,31,29,30,31,3,NS,RC,6,3,n,n,1,652,1,9
121,121,Resp,7,122,121,121,0,31,30,30,31,3,NS,RC,6,3,n,n,1,618,1,9
122,122,Resp,7,123,122,122,0,31,31,30,31,1,NS,RS,5,1,v,v,1,1025,1,9
123,123,Resp,7,124,123,123,0,31,32,30,31,4,NS,BC,8,2,b,b,1,435,1,9
124,124,Resp,7,125,124,124,0,31,32,30,32,1,MS,RS,13,1,v,v,1,846,1,9
125,125,Resp,7,126,125,125,0,32,32,30,32,2,NL,BS,3,4,m,m,1,673,1,9
126,126,Resp,7,127,126,126,0,32,32,31,32,2,ML,BS,11,4,m,m,1,592,1,9
127,127,Resp,7,128,127,127,0,32,32,32,32,2,ML,BS,11,4,m,m,1,589,1,9
0,0,RespITI,8,1,0,0,0,0,0,0,1,3,MS,BS,15,3,n,0,0,,3,10
1,1,Resp,8,2,1,1,0,1,0,0,1,3,NL,BS,3,3,n,v,0,717,2,10
2,2,Resp,8,3,2,2,0,1,1,0,1,2,NS,RC,6,4,m,v,0,974,2,10
3,3,Resp,8,4,3,3,0,1,1,0,2,3,MS,BS,15,3,n,v,0,998,2,10
4,4,Resp,8,5,4,4,0,2,1,0,2,2,NL,RC,2,4,m,b,0,813,2,10
5,5,Resp,8,6,5,5,0,3,1,0,2,4,NL,BC,4,2,b,n,0,516,2,10
6,6,Resp,8,7,6,6,0,4,1,0,2,1,NL,RS,1,1,v,m,0,641,2,10
7,7,Resp,8,8,7,7,0,4,1,0,3,4,MS,BC,16,2,b,m,0,851,2,10
8,8,Resp,8,9,8,8,0,4,1,0,4,1,MS,RS,13,1,v,m,0,605,2,10
9,9,Resp,8,10,9,9,0,4,1,1,4,4,ML,BC,12,2,b,n,0,872,2,10
10,10,Resp,8,11,10,10,0,4,1,2,4,1,ML,RS,9,1,v,v,1,444,1,10
11,11,Resp,8,12,11,11,0,4,1,3,4,1,ML,RS,9,1,v,v,1,708,1,10
12,12,Resp,8,13,12,12,0,4,1,3,5,2,MS,RC,14,4,m,b,0,1135,2,10
13,13,RespITI,8,14,13,13,0,4,1,4,5,2,ML,RC,10,4,m,0,0,1135,3,10
14,14,Resp,8,15,14,14,0,4,2,4,5,3,NS,BS,7,3,n,m,0,1048,2,10
15,15,Resp,8,16,15,15,0,4,3,4,5,4,NS,BC,8,2,b,n,0,666,2,10
16,16,Resp,8,17,16,16,0,4,4,4,5,1,NS,RS,5,1,v,v,1,776,1,10
17,17,Resp,8,18,17,17,0,5,4,4,5,4,NL,BC,4,2,b,b,1,1091,1,10
18,18,Resp,8,19,18,18,0,5,5,4,5,4,NS,BC,8,2,b,b,1,1035,1,10
19,19,Resp,8,20,19,19,0,5,5,4,6,2,MS,RC,14,4,m,n,0,1117,2,10
20,20,Resp,8,21,20,20,0,6,5,4,6,4,NL,BC,4,2,b,b,1,1156,1,10
21,21,Resp,8,22,21,21,0,6,5,5,6,4,ML,BC,12,2,b,b,1,648,1,10
22,22,Resp,8,23,22,22,0,6,5,6,6,3,ML,BS,11,3,n,m,0,851,2,10
23,23,Resp,8,24,23,23,0,6,6,6,6,1,NS,RS,5,1,v,v,1,827,1,10
24,24,Resp,8,25,24,24,0,7,6,6,6,3,NL,BS,3,3,n,n,1,899,1,10
25,25,Resp,8,26,25,25,0,7,6,7,6,2,ML,RC,10,4,m,b,0,736,2,10
26,26,Resp,8,27,26,26,0,8,6,7,6,2,NL,RC,2,4,m,m,1,1239,1,10
27,27,RespITI,8,28,27,27,0,8,6,7,7,4,MS,BC,16,2,b,0,0,1239,3,10
28,28,Resp,8,29,28,28,0,9,6,7,7,4,NL,BC,4,2,b,n,0,854,2,10
29,29,Resp,8,30,29,29,0,9,6,7,8,3,MS,BS,15,3,n,n,1,1062,1,10
30,30,Resp,8,31,30,30,0,10,6,7,8,2,NL,RC,2,4,m,m,1,946,1,10
31,31,Resp,8,32,31,31,0,10,6,8,8,4,ML,BC,12,2,b,n,0,626,2,10
32,32,Resp,8,33,32,32,0,11,6,8,8,2,NL,RC,2,4,m,m,1,1136,1,10
33,33,Resp,8,34,33,33,0,11,7,8,8,4,NS,BC,8,2,b,b,1,638,1,10
34,34,Resp,8,35,34,34,0,12,7,8,8,3,NL,BS,3,3,n,n,1,901,1,10
35,35,Resp,8,36,35,35,0,12,8,8,8,1,NS,RS,5,1,v,v,1,696,1,10
36,36,Resp,8,37,36,36,0,12,8,9,8,3,ML,BS,11,3,n,n,1,1052,1,10
37,37,Resp,8,38,37,37,0,12,8,9,9,3,MS,BS,15,3,n,n,1,693,1,10
38,38,Resp,8,39,38,38,0,12,8,9,10,4,MS,BC,16,2,b,b,1,935,1,10
39,39,Resp,8,40,39,39,0,12,8,10,10,3,ML,BS,11,3,n,n,1,943,1,10
